STN_LABEL;ADR_NUMBER;zip;place;COM_CANTON;lat;long
Neufeldstrasse;29e;3604;Thun;BE;46.739663928619336;7.610332333148725
Schönenbodenweg;24;3782;Lauenen b. Gstaad;BE;46.420558567198256;7.339849045098116
Bodenstrasse;2;3671;Brenzikofen;BE;46.81722628728501;7.613762545537199
Wychelstrasse;32a;3800;Matten b. Interlaken;BE;46.68105126421481;7.859427061921017
Turnweg;18a;3013;Bern;BE;46.95847650139235;7.447881392411829
Dorfstrasse;45;3706;Leissigen;BE;46.654477389079666;7.769496161202217
Gsteigstrasse;4;3812;Wilderswil;BE;46.667968222615585;7.86997522527142
Alchenstorfstrasse;1;3425;Koppigen;BE;47.13051618122635;7.6151118737296315
Tannackerstrasse;66;3302;Moosseedorf;BE;47.0040439971097;7.490004986065222
Leimengässli;8;3145;Niederscherli;BE;46.87804037955584;7.423324687408664
Bernstrasse;65;3360;Herzogenbuchsee;BE;47.18368429279466;7.700541787952832
Rothornweg;1;2543;Lengnau BE;BE;47.179086065507924;7.373208493871914
Rosenstrasse;11;2562;Port;BE;47.11575636555146;7.253143209194939
Wispilenstrasse;116;3780;Gstaad;BE;46.46560846796666;7.290452342386851
Bäraustrasse;39;3552;Bärau;BE;46.9333177250555;7.810880562334005
Rue Plein Soleil;20;2616;Renan BE;BE;47.12619103483869;6.923757465708861
Längenrüppstrasse;22;3322;Urtenen-Schönbühl;BE;47.02322904034153;7.4931799400830545
Richigenstrasse;39;3076;Worb;BE;46.925369834367636;7.5720320336392115
Freiestrasse / Rue Franche;23;2502;Biel/Bienne;BE;47.142294165724785;7.249438544762022
Aebnitstrasse;7;3296;Arch;BE;47.16733983653014;7.432020754559814
Einschlagweg;37;3400;Burgdorf;BE;47.04882904716292;7.628938794921274
Schwarzeneggstrasse;83;3612;Steffisburg;BE;46.78509779504701;7.649370533181317
Weidenaustrasse;13;3084;Wabern;BE;46.92882829602218;7.448940396654685
Wolfeggstrasse;21;3782;Lauenen b. Gstaad;BE;46.41500622354932;7.337557147875885
Lauterbach;207c;3068;Utzigen;BE;46.976364288305376;7.578978766367303
Thunstrasse;1a;3638;Blumenstein;BE;46.74113915295544;7.520783467242295
Bodenwald;1;3633;Amsoldingen;BE;46.7167182671302;7.596565902272573
Bernstrasse;93c;3322;Urtenen-Schönbühl;BE;47.019325273589864;7.492991898208924
Lonje;250;3158;Guggisberg;BE;46.77779453029534;7.335049937663398
Ensingerstrasse;3;3006;Bern;BE;46.94354243891562;7.462917830516758
Mattenstrasse;73a;3780;Gstaad;BE;46.463708280572476;7.282230215276417
Feldweg;8;3661;Uetendorf;BE;46.77595879191569;7.592548658107119
Bühlstrasse;1a;3532;Mirchel;BE;46.895646921084335;7.646547652564034
Buchseeweg;40;3098;Köniz;BE;46.92511852711348;7.40885455998077
Le Parlet;12;2516;Lamboing;BE;47.118383217946935;7.132008778856252
Buchserstrasse;1;3006;Bern;BE;46.94337873358673;7.470483079585955
Ziegeleistrasse;32c;3612;Steffisburg;BE;46.772988781954794;7.634816624436915
Hauptstrasse;16;3306;Etzelkofen;BE;47.083231765795375;7.4779908228211704
Zälgweg;14;4917;Melchnau;BE;47.179277315038476;7.851110579186391
Buuchiweg;18b;3634;Thierachern;BE;46.76088545849735;7.583316843240187
Bottigenstrasse;376;3020;Bern;BE;46.93877833035691;7.33920183278065
Rue de Bonné;7b;2732;Reconvilier;BE;47.23447923782649;7.232589748351118
Jensgasse;17b;2564;Bellmund;BE;47.10540124326232;7.251927742328676
Schützengasse / Rue du Stand;186;2502;Biel/Bienne;BE;47.15097092108412;7.258558260239017
Weissensteinstrasse;26;4536;Attiswil;BE;47.248739239128945;7.605540686915643
Galgackerweg;6;4704;Niederbipp;BE;47.26893113538794;7.686383125015321
Hubelgasse;10;3065;Bolligen;BE;46.98086709046507;7.50127340095959
Farnsbergstrasse;33;3360;Herzogenbuchsee;BE;47.18515513710811;7.698464361533779
Staldenstrasse;25;3172;Niederwangen b. Bern;BE;46.92494217646929;7.374402249418005
Bächeli;13;3662;Seftigen;BE;46.78768972366925;7.533478466474793
Juraweg;16;3374;Wangenried;BE;47.22171499637158;7.65196988513331
Loostrasse;5b;3714;Frutigen;BE;46.58201902313648;7.626351210987554
Oberer Aareweg;22;3250;Lyss;BE;47.07850736272615;7.296303945494666
Gyrisbergstrasse;134;3400;Burgdorf;BE;47.06708999732567;7.622736989971163
Gmeindi;318c;6085;Hasliberg Goldern;BE;46.73971755674691;8.197869323559072
Kanzleistrasse;12;4923;Wynau;BE;47.25542770483523;7.8167937125834115
Moosgasse;31;3251;Wengi b. Büren;BE;47.08487680917921;7.398214567293287
Dorfstrasse;5;3323;Bäriswil BE;BE;47.01951147901268;7.526729247219951
Haldenstrasse;20;3110;Münsingen;BE;46.8733169004601;7.56972635859445
Vogelsangweg;22;3360;Herzogenbuchsee;BE;47.19054351051355;7.698239755912502
Emmenstrasse;17;3415;Hasle b. Burgdorf;BE;47.018268343226204;7.652032099140682
Fluhgässli;3;4539;Farnern;BE;47.2681240429572;7.622382988637988
Zäunegg;5;3753;Oey;BE;46.65547274069835;7.592964976335556
Simonstrasse;19;3012;Bern;BE;46.95850366730173;7.434336184221517
Alpenstrasse;7;3700;Spiez;BE;46.68090619418279;7.679707022735895
Leimernweg;8;3700;Spiez;BE;46.68057575816253;7.682816290597838
Buscheliweg;6a;3855;Brienz BE;BE;46.7504419572163;8.052471731454181
Hauptstrasse;9;2562;Port;BE;47.116431150287916;7.253246272438878
Terrassenweg;41;3510;Konolfingen;BE;46.88384518819502;7.619934760986339
Aegertenstrasse;59a;3005;Bern;BE;46.93816539248071;7.4479045197507805
Lerchenweg;16c;3110;Münsingen;BE;46.87222381626296;7.56585423563746
Oberriedstrasse;16;3770;Zweisimmen;BE;46.556838053049596;7.387729750680154
Jolimontstrasse;2a;3006;Bern;BE;46.94285716051752;7.469931146858483
Bielstrasse;40;3232;Ins;BE;47.00665496450132;7.112241000116003
Erlenweg;8;3715;Adelboden;BE;46.48909908709506;7.563762605285234
Scheidbachstrasse;30;3781;Turbach;BE;46.475014595829606;7.326532795870773
Sonnmattweg;2;4934;Madiswil;BE;47.16372907596447;7.798975404356
Kramgasse;49;3011;Bern;BE;46.94784404094687;7.449981401637184
Mattenweg;7a;3273;Kappelen;BE;47.064660901712244;7.267775107157266
Walchstrasse;30;3073;Gümligen;BE;46.93679255709389;7.513488646655516
Rollisweg;3;3177;Laupen BE;BE;46.910518791538834;7.2443782636782235
Oberfeldstrasse;38c;3067;Boll;BE;46.95851661262451;7.546744427539379
Riedbrunne;119;3707;Därligen;BE;46.65764273984125;7.810761224948492
Waldmeisterstrasse;55a;3018;Bern;BE;46.939698999711716;7.383236208178787
Itramenstrasse;23b;3818;Grindelwald;BE;46.61761910986749;8.005649504049165
Känelgasse;25;3052;Zollikofen;BE;46.98931209479764;7.442181022902792
Mettstrasse / Rue de Mâche;146;2504;Biel/Bienne;BE;47.143005439554386;7.273060458832687
Lilienweg;1a;3638;Blumenstein;BE;46.73996955004197;7.5210564833656814
Wysserain;10f;3257;Grossaffoltern;BE;47.07072012420235;7.365246018142545
Schlossweide;788;3714;Wengi b. Frutigen;BE;46.609876342418566;7.64324698403284
Krankenhausstrasse;7a;3672;Oberdiessbach;BE;46.8377868061454;7.621392709447074
Mittelstrasse;38;3012;Bern;BE;46.95581414051509;7.434953899182779
Hubelstrasse;5a;3778;Schönried;BE;46.505023526025816;7.287607905871186
Brandsbortweg;11a;3818;Grindelwald;BE;46.64167553377105;8.07358502192356
Untere Feldenstrasse;6;3655;Sigriswil;BE;46.71555259050082;7.720941870170407
Goldernstrasse;16;3703;Aeschi b. Spiez;BE;46.65079364075471;7.702093917190657
Rue de la Gare;14a;2605;Sonceboz-Sombeval;BE;47.195062633822644;7.174679366393666
Hansenstrasse;18;3550;Langnau im Emmental;BE;46.94299903250615;7.77820375175657
Rütigässli;17a;3800;Matten b. Interlaken;BE;46.68133157172844;7.868696328651947
Badstrasse;2;3638;Blumenstein;BE;46.741697148886644;7.520391755059467
Wohlhausenweg;9b;3645;Gwatt (Thun);BE;46.731382501454625;7.625416527014142
Bühl;24b;3531;Oberthal;BE;46.91902111202;7.65863699833936
Hohlestrasse;4;3123;Belp;BE;46.89006282246496;7.496944150113507
Senggi;22b;3757;Schwenden im Diemtigtal;BE;46.56975096501545;7.4810564956747
Obermoos;47b;3083;Trimstein;BE;46.90064649476465;7.57579012684073
Fritzeweid;910;3766;Boltigen;BE;46.610529025939584;7.401449483845545
Allmend;78;3617;Fahrni b. Thun;BE;46.800672144066326;7.670953656115422
Stapfackerweg;2;3805;Goldswil b. Interlaken;BE;46.69838655823076;7.880664685913276
Luternauweg;19;3006;Bern;BE;46.935373863816814;7.467156007186949
Blumenrain / Crêt-des-Fleurs;91;2503;Biel/Bienne;BE;47.13306781071752;7.262164479771557
Balmstrasse;44;3860;Meiringen;BE;46.7268310494299;8.1653753595714
Thunstrasse;5a;3125;Toffen;BE;46.858339121885486;7.491337089023595
Reulissenstrasse;9b;3772;St. Stephan;BE;46.49337523932682;7.390239233808895
Schürlistrasse;10;2563;Ipsach;BE;47.115886742604395;7.2397421441821175
Hauptstrasse;2a;2504;Biel/Bienne;BE;47.14221925425097;7.2832797952760675
Spitalstrasse;36;3454;Sumiswald;BE;47.03305503685738;7.75101279091905
Blumenweg;2;3315;Bätterkinden;BE;47.134022727670775;7.541928969185402
Im Dorf;7;3298;Oberwil b. Büren;BE;47.1291070347069;7.405297475354839
Buchsestalden;192b;3543;Emmenmatt;BE;46.94231006975296;7.731113726330633
Rue H.-F. Sandoz;11;2710;Tavannes;BE;47.21951887945246;7.199061362894765
Lorraine;8e;3400;Burgdorf;BE;47.06252296686191;7.632238574750121
Dreiholz;14b;3624;Schwendibach;BE;46.767706170659444;7.669817120583687
Les Viviers;2;2720;Tramelan;BE;47.229493080942945;7.141061119431526
Unterdorfstrasse;26;2572;Mörigen;BE;47.08648089905385;7.210128587328682
Flesch;37b;3864;Guttannen;BE;46.66783041291372;8.273907409271205
Feldeggstrasse;19;3322;Urtenen-Schönbühl;BE;47.018327788914554;7.508090087754513
Brand-Strasse;38;3203;Mühleberg;BE;46.96599973600783;7.278024620343347
Hofuurenweg;15a;3303;Jegenstorf;BE;47.054123769111165;7.4996072743245055
Riedern;1782;3646;Einigen;BE;46.701931819885374;7.6460004721476915
Wintergüetlistrasse;1c;3785;Gsteig b. Gstaad;BE;46.38197379389895;7.275812082971622
Weingarten;9b;3257;Ammerzwil BE;BE;47.0748656735693;7.34001327827086
Gimmela;670;3826;Gimmelwald;BE;46.552877578854314;7.879334600984508
Dorfgasse;77h;4900;Langenthal;BE;47.20850143941309;7.77646777005636
Brünnenstrasse;26;3027;Bern;BE;46.945347524656796;7.38232398478037
Vorstadt;40;3380;Wangen an der Aare;BE;47.23132736365866;7.65355310966568
Turenmattenstrasse;21;3860;Meiringen;BE;46.72526088067117;8.18701748396687
Radelfingenstrasse;44c;3270;Aarberg;BE;47.039791499126764;7.275157456730111
Sensemattstrasse;299;3147;Mittelhäusern;BE;46.880624829046575;7.363462337085996
Kanalweg;22;3422;Kirchberg BE;BE;47.081246206429185;7.586520521120087
Ringstrasse;12;3421;Lyssach;BE;47.07887728688995;7.5819580718014175
Büttstein;4;3116;Kirchdorf BE;BE;46.81753134339435;7.539440222053073
Prastenstrasse;16b;3714;Frutigen;BE;46.57502798203126;7.627240194714262
Ritterfeldweg;8c;3052;Zollikofen;BE;46.995633480806426;7.46204649160431
Wangweg;24;3855;Brienz BE;BE;46.75936905901278;8.029653095405928
Baumgartenweg;13;2563;Ipsach;BE;47.1111577178823;7.230919074237734
Junkerngasse;61;3011;Bern;BE;46.947456978110594;7.45262150859964
Muttiweg;3;3638;Blumenstein;BE;46.74330244802922;7.527015417791736
Kirchweg;1a;3323;Bäriswil BE;BE;47.020285123373064;7.526638433044535
Flugplatzstrasse;52b;3122;Kehrsatz;BE;46.91213613374605;7.477894766106471
Rebenweg / Chemin des Vignes;2;2503;Biel/Bienne;BE;47.130868787908554;7.259417090514287
Lerchenweg;29;3110;Münsingen;BE;46.872357142674;7.56729740817423
Spiezstrasse;19;3645;Gwatt (Thun);BE;46.71572083366156;7.631169550406729
Almisberg;1;3418;Rüegsbach;BE;47.04367539995656;7.681319187939331
Untere Bönigstrasse;7a;3800;Interlaken;BE;46.69034300051406;7.869277846567563
La Charrette;27;2520;La Neuveville;BE;47.081735034570414;7.102248257938953
Brüggstrasse;7a;3634;Thierachern;BE;46.763611748533435;7.589777700707928
Rainweg;6;3250;Lyss;BE;47.072388211368455;7.309236050156418
Chumm;261b;3766;Boltigen;BE;46.62870341134094;7.3873212629606435
Felsenaustrasse;85;3004;Bern;BE;46.97156474337189;7.4400513003418425
Eichholz;9;4936;Kleindietwil;BE;47.14987627860406;7.778471829736522
Ringstrasse;3;3700;Spiez;BE;46.684439613606955;7.680572380350949
Schwendallmi;831;3804;Habkern;BE;46.73476291634274;7.888066745108422
Bantigerstrasse;41;3052;Zollikofen;BE;46.98626122947067;7.458440910632532
Aareggdamm;1;3270;Aarberg;BE;47.04165586070831;7.270612106803715
Route des Convers;27;2616;Renan BE;BE;47.12528579695033;6.926494279162686
Weekendweg;56;3646;Einigen;BE;46.712577880011345;7.643569467841127
Mattenweg;9;3715;Adelboden;BE;46.495641244327615;7.561602328717439
Belairweg;2;2532;Magglingen/Macolin;BE;47.140960087407784;7.213137880511698
Rue du Bruye;41c;2732;Reconvilier;BE;47.233068801057414;7.214345170353423
Hohgantweg;14;3550;Langnau im Emmental;BE;46.938664262644686;7.783915629400204
Lengg;97;3664;Burgistein;BE;46.790749989784416;7.505089474447049
Murtenstrasse;92;3179;Kriechenwil;BE;46.91055922447505;7.2219190894801875
Bifangmattenweg;2a;2542;Pieterlen;BE;47.16858032212252;7.310030329811606
Dorfstrasse;28;3324;Hindelbank;BE;47.04580140985153;7.540813019509945
Dorfstrasse;1c;3294;Meienried;BE;47.14069492575317;7.3350527027586985
Engehaldenstrasse;199;3004;Bern;BE;46.96700409734396;7.444597706525742
Blankweg;28;3072;Ostermundigen;BE;46.957439507897185;7.491669109879212
Dorfhalde;22;3612;Steffisburg;BE;46.76603807065939;7.633194328363761
Niederriedstrasse;42a;3207;Golaten;BE;46.99312755346428;7.237386120170801
Rohrmattweg;15;3054;Schüpfen;BE;47.043189663598696;7.387377661924166
Bergackerstrasse;19t;3066;Stettlen;BE;46.95937687663405;7.529653397894373
Ballenberg;361z;3858;Hofstetten b. Brienz;BE;46.74963582907983;8.078074673980419
Moosacker;18d;3663;Gurzelen;BE;46.77750219210893;7.548898294251921
Neuligen;38c;4952;Eriswil;BE;47.08375087671939;7.868286142945036
Hohlenhausweg;4;3672;Oberdiessbach;BE;46.833996824281975;7.623228070405902
Nünenenweg;7a;3627;Heimberg;BE;46.784596397965124;7.604044883816697
Zügliweg;4;3806;Bönigen b. Interlaken;BE;46.688133899323674;7.902738441047943
Niesenweg;3a;3012;Bern;BE;46.94924726566402;7.428938327953292
Rue de la Bergerie;15;2613;Villeret;BE;47.15773006761418;7.016910331380469
Konolfingenstrasse;28a;3510;Häutligen;BE;46.860130120627844;7.604328330084694
Meisenweg;26;3604;Thun;BE;46.74268068313235;7.619894203565611
Rüeggisbühlweg;1;3303;Zuzwil BE;BE;47.0522739110695;7.4683085136417064
Grassiweg;60a;3714;Frutigen;BE;46.581659464226625;7.64196649890149
Güterstrasse;10;3008;Bern;BE;46.94821089189528;7.416026417517238
Freienhofgasse;12;3600;Thun;BE;46.757721809403336;7.630507374652648
Helisbühlstrasse;13;3671;Herbligen;BE;46.82195829178768;7.613476454097222
Oeschseitenstrasse;19;3770;Zweisimmen;BE;46.54158773000782;7.366299010198189
Brünnenstrasse;85;3018;Bern;BE;46.94400955238104;7.387145733827169
Katzengässli;4c;3504;Niederhünigen;BE;46.87608871543567;7.632501862256283
Riedeggweg;70;3020;Bern;BE;46.93793489474251;7.331638850006903
Jennershausweg;23;3098;Köniz;BE;46.921263031070495;7.427158352695993
Riderweg;1a;3653;Oberhofen am Thunersee;BE;46.72903685609066;7.673144889017796
Buditsch;2b;3233;Tschugg;BE;47.03029548764432;7.082535886553358
Lengwald;288;3824;Stechelberg;BE;46.55724867096845;7.904408251120588
Dürren;43b;3616;Schwarzenegg;BE;46.78426589015494;7.729433171713368
Neurütti;102c;3635;Uebeschi;BE;46.74158241873654;7.549950757133048
Krähenbergstrasse / Rue du Krähenberg;22;2503;Biel/Bienne;BE;47.136248203458265;7.259728515057731
Sur le Crêt;99;2746;Crémines;BE;47.28166183073162;7.444336477515002
Bühlen;40;3702;Hondrich;BE;46.667810150565614;7.6790084623765065
Impasse des Martinets;6;2333;La Ferrière;BE;47.13986261419552;6.894346697503273
La Vieille Vacherie;1;2613;Villeret;BE;47.15385477324769;7.045172400553868
Erlenweg;8;3052;Zollikofen;BE;46.99813587719786;7.449649311553505
Blinzernfeldweg;12;3098;Köniz;BE;46.921676095905745;7.421749138239192
Langeten;6;3116;Kirchdorf BE;BE;46.819954060921944;7.54611471750869
Avenue des Collonges;5;2520;La Neuveville;BE;47.06418452832016;7.095789945611834
Gartenstrasse;8a;4900;Langenthal;BE;47.215151323974894;7.78464163177602
Rebenweg;44;3236;Gampelen;BE;47.01860362352081;7.047311596323405
Alleestrasse;20;3550;Langnau im Emmental;BE;46.94093529923761;7.788461341867032
Flurmatte;6;4912;Aarwangen;BE;47.23759373564491;7.7814321463751535
Metschstrasse;4b;3775;Lenk im Simmental;BE;46.44528416538811;7.462169704330988
Holzrüttistrasse;10;3314;Schalunen;BE;47.11067673814254;7.525204406304498
Bühlstrasse;25a;3272;Walperswil;BE;47.06365988915272;7.233447227365451
Niederriedweg;110;3019;Bern;BE;46.930078997495116;7.338101957277487
Chasseralweg;11;2543;Lengnau BE;BE;47.17894735643993;7.366942410226342
Wiesenweg;6;3400;Burgdorf;BE;47.06612228002921;7.620377260274749
Postgässli;6;3806;Bönigen b. Interlaken;BE;46.68558437266272;7.894742814608579
Riedli;251c;3176;Neuenegg;BE;46.89877812752666;7.271546916118528
Rue des Sources;4a;2613;Villeret;BE;47.16038969984554;7.013697879559499
Mont-Soleil;11a;2610;Mont-Soleil;BE;47.1522632455002;6.975484381873371
Rosenstrasse;11;3800;Interlaken;BE;46.68390789881809;7.855606339622772
Hünibachstrasse;100;3626;Hünibach;BE;46.74736772351262;7.6510819440357425
Rue Pierre-Pertuis;4e;2605;Sonceboz-Sombeval;BE;47.19581240974272;7.180033367323717
Lohacher;3;2564;Bellmund;BE;47.10931528820456;7.247250074075775
Trimsteinstrasse;28;3076;Worb;BE;46.923105066568546;7.570267123493056
Lerchenweg / Chemin des Alouettes;9;2502;Biel/Bienne;BE;47.14711261783128;7.264675646689955
Grünweg;10;2542;Pieterlen;BE;47.17701600082375;7.345587764195931
Bernstrasse;17;3455;Grünen;BE;47.02336781147839;7.733790643190778
Beundenstrasse;6;3380;Wangen an der Aare;BE;47.232101486998154;7.653239284283092
Oberwohlenstrasse;42;3033;Wohlen b. Bern;BE;46.976449617762185;7.361709901412203
Bündackerstrasse;42;3047;Bremgarten b. Bern;BE;46.975809882239986;7.4281970969676765
Lanzenen;26;3800;Interlaken;BE;46.692966426429095;7.877234339106623
Bort;33c;3804;Habkern;BE;46.7164497099544;7.846832795956838
Hubel;4;3155;Helgisried-Rohrbach;BE;46.810485165927204;7.421143985808722
Kramgasse;39;3011;Bern;BE;46.94785300828628;7.450283515970854
Gantrischstrasse;30;3600;Thun;BE;46.7545487603548;7.612094059847219
La Franay;22;2735;Malleray;BE;47.24133031675727;7.275474557708536
Grubenstrasse;45a;3780;Gstaad;BE;46.48654496469144;7.279923825801165
Dreiligasse;1a;3622;Homberg b. Thun;BE;46.7727500816741;7.679776031567048
Haselweg;4;3380;Wangen an der Aare;BE;47.23621676679745;7.645714947758349
Scheuerackerweg;2c;3270;Aarberg;BE;47.044871391816905;7.267456934236388
Hauptstrasse;11a;2563;Ipsach;BE;47.1153829695164;7.234605194766817
Allmendstrasse;181g;3603;Thun;BE;46.761363143198835;7.596277107507807
Riedernrain;104;3027;Bern;BE;46.94796764844029;7.370591311914616
Pfrundmatt;1;3507;Biglen;BE;46.92910668253982;7.62719049728193
Zilfuristrasse;13;3718;Kandersteg;BE;46.49665702251611;7.684504038607131
Beim Schützenbach;206d;3822;Lauterbrunnen;BE;46.59080856752952;7.911730173529494
Feldackerweg;25;3067;Boll;BE;46.95770853762863;7.545140008422649
Bielstrasse;42;2555;Brügg BE;BE;47.12488641510221;7.270744657837397
Iffwilstrasse;20;3303;Jegenstorf;BE;47.05142276813641;7.504210501509293
Höhenweg;5;3661;Uetendorf;BE;46.77282475411535;7.574000534771525
Weissensteinstrasse;74;3007;Bern;BE;46.93925322060744;7.425289272048651
Bettenhölzliweg;15;4900;Langenthal;BE;47.21562916651788;7.798968133755962
Sonnenfeldstrasse;12a;3432;Lützelflüh-Goldbach;BE;47.00241307253321;7.677898625381337
Lentulusrain;10;3007;Bern;BE;46.94037791172159;7.42786313902559
Weiermätteli;494a;3764;Weissenburg;BE;46.65684900026183;7.471298896719345
Grydenweid;587;3766;Boltigen;BE;46.61632299816841;7.382046075088056
Allmendstrasse;31;4950;Huttwil;BE;47.11442030753046;7.8545911675665545
Paul-Robert-Weg / Chemin Paul-Robert;5;2502;Biel/Bienne;BE;47.150850562580274;7.256396291912019
Eschenweg;3;3645;Gwatt (Thun);BE;46.729482884338374;7.626378058691106
Scharmad;535a;3862;Innertkirchen;BE;46.76660264078532;8.342899913864313
Zelgweg;25a;3123;Belp;BE;46.8986188144506;7.493869307202571
Seeweidweg;20a;3705;Faulensee;BE;46.677860168784385;7.702578472088172
Thalweg;10;3263;Büetigen;BE;47.103338668907696;7.3447686427922365
Alte Bernstrasse;158;3613;Steffisburg;BE;46.776741966249546;7.617009785515037
Unter Gsang;1069;3457;Wasen im Emmental;BE;47.03801412602895;7.796369347868046
Lärchenweg;14;3363;Oberönz;BE;47.183025265554974;7.697622875268427
Chemin des Plantes;39;2520;La Neuveville;BE;47.06622014317933;7.0997262250307465
Kirchbergstrasse;8e;3324;Hindelbank;BE;47.04920681752219;7.544925429967631
Seestrasse;296;3658;Merligen;BE;46.69678248297547;7.737239118198858
Längackerweg;24;3048;Worblaufen;BE;46.981016778993634;7.460160859379499
Wattenwylweg;32;3006;Bern;BE;46.947032324610866;7.464088373805666
Dürrematteweg;4b;3250;Lyss;BE;47.07310530585326;7.2994782515634835
Am Wald;88a;4944;Auswil;BE;47.1393984736983;7.839625017946548
Bodenstrasse;11;3715;Adelboden;BE;46.488513257326744;7.564777128006397
Eichenweg;3;3128;Kirchenthurnen;BE;46.824576118726895;7.498617344024755
Bahnhofstrasse;18;3627;Heimberg;BE;46.792186006897865;7.605783822057025
Grunholz;94b;3531;Oberthal;BE;46.92740979808687;7.699204731953459
Grünmattweg;9;3613;Steffisburg;BE;46.764731416157254;7.623725041112429
Königweg;1a;3006;Bern;BE;46.946571159576706;7.473532240945386
Riedhubelstrasse;21;3780;Gstaad;BE;46.47400931825716;7.2829815185129645
Burgerweg;8;3360;Herzogenbuchsee;BE;47.19006553792823;7.714295676765691
Nesplenweg;12;4537;Wiedlisbach;BE;47.24649873240879;7.639995587514983
Pfrundmattenstrasse;18;3703;Aeschi b. Spiez;BE;46.660875970043655;7.6949307565784535
Solothurnstrasse;22;3314;Schalunen;BE;47.11230301852984;7.5275786328115455
Lochgasse;3b;2565;Jens;BE;47.09748757919429;7.258699583331275
Primelweg;3;3004;Bern;BE;46.970728120327;7.443757035003827
Weihergasse;7;3005;Bern;BE;46.94542470661284;7.444451209176034
Haslistrasse;28;3132;Riggisberg;BE;46.82126588633807;7.477227272143679
Mättenbergstrasse;9;3367;Thörigen;BE;47.16568337714623;7.731434714964256
Seevorstadt / Faubourg du Lac;31;2502;Biel/Bienne;BE;47.13681161361233;7.236197176615208
Grillenweg / Chemin des Grillons;14;2504;Biel/Bienne;BE;47.15114447920983;7.266112842980772
Bätterkindenstrasse;35;3317;Limpach;BE;47.11044866531446;7.502305480787233
Huttwilstrasse;25;3463;Häusernmoos im Emmental;BE;47.07814477392926;7.74861515933245
Zälgliweg;4;3422;Kirchberg BE;BE;47.09169685343825;7.58053021709947
Eyweg;9a;3647;Reutigen;BE;46.69369470481446;7.623364896270407
Brüschenweg;10b;3782;Lauenen b. Gstaad;BE;46.44457988961995;7.3240456590509035
Knuppenweg;12a;3673;Linden;BE;46.846822477055554;7.682047165775033
Mühlebachweg;43;3252;Worben;BE;47.10200801903718;7.3010887762137076
Glütschbachstrasse;101c;3661;Uetendorf;BE;46.77451131504652;7.585068396780956
Thunstrasse;81;3415;Schafhausen im Emmental;BE;46.98711207477847;7.650502212182489
Isch;301;3807;Iseltwald;BE;46.71164632580412;7.977014540351213
Dreihubelweg;41;3250;Lyss;BE;47.07528553449795;7.318300784844261
Sattlershaus;1712;3457;Wasen im Emmental;BE;47.052735715851256;7.782740267082099
Huttwilstrasse;7i;3457;Wasen im Emmental;BE;47.045518385883696;7.807025790006765
Stuffäri;100e;3663;Gurzelen;BE;46.78155588409422;7.52038608694774
Sur le Crêt;97;2746;Crémines;BE;47.28213855345598;7.443979643986721
Laubeggstrasse;28;3006;Bern;BE;46.951089381785415;7.462973655175908
Kappelisackerstrasse;69;3063;Ittigen;BE;46.982127796166665;7.477353273527576
Schermenweg;147;3006;Bern;BE;46.96072769636848;7.479308987998505
Nüritt;109;3804;Habkern;BE;46.726913447176386;7.848821763329597
Lerchenweg;18;2562;Port;BE;47.114746380004306;7.257152330027009
Buchmattstrasse;116;3400;Burgdorf;BE;47.06715812845745;7.601344723006672
Schulhausstrasse;18;3293;Dotzigen;BE;47.12076560778191;7.338715520970405
Erlenweg;12;3604;Thun;BE;46.737010344237426;7.621903253158633
Rue Centrale;68;2740;Moutier;BE;47.27944736573507;7.371867674107872
La Planchette;10;2608;Courtelary;BE;47.17694991307507;7.073984333105069
Eymatt;1;4932;Lotzwil;BE;47.179328589546074;7.7923785701625645
Falkenstrasse;6a;3604;Thun;BE;46.747255055242164;7.622605322012481
Gwattmoos;23;3507;Biglen;BE;46.91889558913596;7.622559936513
Studweid Vechigen;26;3067;Boll;BE;46.95026669213904;7.565722523543142
Pöschenriedstrasse;41d;3775;Lenk im Simmental;BE;46.43665952064302;7.444236331180911
Balmstrasse;6;3860;Meiringen;BE;46.72688929962936;8.168934464362781
Betelriedgasse;21;3771;Blankenburg;BE;46.54223990741454;7.39157657444868
Jaussacher;30;3257;Ammerzwil BE;BE;47.07741287752745;7.353122987183373
Bodmatt;79e;3645;Zwieselberg;BE;46.71158631285665;7.6179854979370765
Thunstettenstrasse;33c;4900;Langenthal;BE;47.20454331406003;7.776614395221442
Zelgliweg;11b;3421;Lyssach;BE;47.06941618449058;7.580655905556067
Weier;5j;3616;Schwarzenegg;BE;46.79436460442974;7.719899816404988
Freiburgstrasse;147;3008;Bern;BE;46.94291065610736;7.407491563522072
Zürichstrasse;21f;4922;Bützberg;BE;47.217563685822775;7.752563722089647
Alte Gasse;36a;3704;Krattigen;BE;46.66126128903967;7.725819819809006
La Perrotte;63;2610;Les Pontins;BE;47.135693543483335;7.009926798953702
Alter Oberriedweg;5a;3775;Lenk im Simmental;BE;46.43408466258641;7.461943851897172
Brambergstrasse;18a;3176;Neuenegg;BE;46.907532782499246;7.279394838634456
Envers des Convers;72;2616;Renan BE;BE;47.1066722071302;6.900363026229045
Jurastrasse;37;3063;Ittigen;BE;46.97860257648367;7.474617077608657
Tannackerstrasse;13;3302;Moosseedorf;BE;47.01253794632811;7.483713558694499
Waldweid;759a;3766;Boltigen;BE;46.56663619578681;7.337479751864013
