type_search,place_search,street,PLZ,price,features,availability,object_type,number_of_rooms,number_of_floors,living_area,land_area,volume,construction_year,last_rennovation,number_of_appartments,height_rooms
haus,aargau?map=false&pt=1500000,"Gyrenhübelstrasse 28, ",5610 Wohlen AG,auf Anfrage,"Balkon / Terrasse, Cheminée, Aussicht, Kinderfreundlich, Parkplatz, Garage",Nach Vereinbarung,Einfamilienhaus,5.5,3,320,439,965,1995,2023,,235
haus,aargau?map=false&pt=1500000,"Büttikerstrasse 6, ",5612 Villmergen, 1241730.– ,"Kinderfreundlich, Parkplatz, Garage",Nach Vereinbarung,Reihenfamilienhaus,4.5,,290,301,871,1960,2023,,
haus,aargau?map=false&pt=1500000,"Kieferstrasse 12, ",4665 Oftringen, 1287720.– ,"Balkon / Terrasse, Aussicht, Kinderfreundlich, Parkplatz, Garage, Altbau",Nach Vereinbarung,Einfamilienhaus,4.5,2,170,943,909,1940,1994,,
haus,aargau?map=false&pt=1500000,,5324 Full-Reuenthal, 1287720.– ,"Balkon / Terrasse, Cheminée, Aussicht, Kinderfreundlich, Parkplatz",Nach Vereinbarung,Doppeleinfamilienhaus,4.5,4,200,468,806,1996,2021,,2.38
haus,aargau?map=false&pt=1500000,"Mellingerstrasse 39, ",5607 Hägglingen, 1084050.– ,"Haustiere erlaubt, Balkon / Terrasse, Reduit, Geschirrspüler, Kabel-TV, Aussicht, Kinderfreundlich, Parkplatz, Garage",01.10.2024,Einfamilienhaus,4,3,170,742,807,1930,2009,,
haus,aargau?map=false&pt=1500000,"Bläuenstrasse 19, ",5018 Erlinsbach,auf Anfrage,"Balkon / Terrasse, Cheminée, Parkplatz, Garage",Nach Vereinbarung,Einfamilienhaus,5,2,,,,1955,,,
haus,aargau?map=false&pt=1500000,"Rüttiweg 133, ",5083 Ittenthal, 1090620.– ,Cheminée,Sofort,Einfamilienhaus,,,180,333,,1998,,,
haus,aargau?map=false&pt=1500000,,5036 Oberentfelden,auf Anfrage,,Nach Vereinbarung,Einfamilienhaus,7,,490,877,,1995,2021,,
haus,aargau?map=false&pt=1500000,"Sonnenbergstrasse 18, ",5236 Remigen, 965790.– ,,Sofort,Einfamilienhaus,4.5,,130,889,,1961,2022,,2.44
haus,aargau?map=false&pt=1500000,"Schinebüelstrasse 22, ",5413 Birmenstorf AG, 1300860.– ,,01.08.2024,Terrassenhaus,3.5,,170,489,,1982,,,
haus,aargau?map=false&pt=1500000,"Schuléweg 5, ",5036 Oberentfelden, 1379700.– ,,Nach Vereinbarung,Doppeleinfamilienhaus,4.5,,200,410,773,1985,,,
haus,aargau?map=false&pt=1500000,"Panoramaweg 20, ",5035 Unterentfelden, 1537380.– ,,Nach Vereinbarung,Einfamilienhaus,4.5,,210,585,,1908,,,
haus,aargau?map=false&pt=1500000,"Pilatusstrasse 56, ",4663 Aarburg, 1208880.– ,,Nach Vereinbarung,Einfamilienhaus,4.5,,190,470,,1934,,,
