type_search,place_search,street,PLZ,price,features,availability,object_type,number_of_rooms,number_of_floors,living_area,land_area,volume,construction_year,last_rennovation,number_of_appartments,height_rooms
wohnung,zuerich?map=false&pf=1000000,"Binzackerstrasse 23, ",8620 Wetzikon ZH, 1347240.– ,"Kinderfreundlich, Garage, Lift, Neubau",Nach Vereinbarung,Wohnung,2.5,,65 m²,,,2025,,5,
wohnung,zuerich?map=false&pf=1000000,"Rebstrasse 6a, ",8703 Erlenbach ZH, 3662400.– ,"Balkon / Terrasse, Kabel-TV, Rollstuhlgängig, Ruhige Lage, Kinderfreundlich, Garage, Lift, Neubau, Hochparterre",01.03.2026,Maisonette / Duplex,2.5,3,190 m²,,,2025,,,
wohnung,zuerich?map=false&pf=1000000,,8000 Zürich, 1896600.– ,"Balkon / Terrasse, Kabel-TV, Rollstuhlgängig, Ruhige Lage, Kinderfreundlich, Garage, Lift, Neubau",Nach Vereinbarung,Wohnung,3.5,,180 m²,,,2024,,,2.4
wohnung,zuerich?map=false&pf=1000000,"Bachmattstrasse 2a, ",8932 Mettmenstetten, 1778880.– ,"Balkon / Terrasse, Aussicht, Parkplatz, Garage, Lift",Sofort,Wohnung,3.5,,150 m²,,,,,,
wohnung,zuerich?map=false&pf=1000000,"Bachmattstrasse 2a, ",8932 Mettmenstetten, 1386480.– ,"Aussicht, Parkplatz, Garage, Lift",Sofort,Maisonette / Duplex,2.5,2,150 m²,,,,,,
wohnung,zuerich?map=false&pf=1000000,"Dörflistrasse, ",8192 Zweidlen, 1308000.– ,"Haustiere erlaubt, Balkon / Terrasse, Waschmaschine, Cheminée, Aussicht, Kinderfreundlich, Parkplatz, Garage",Nach Vereinbarung,Maisonette / Duplex,3.5,2,260 m²,,,1987,2019,,
wohnung,zuerich?map=false&pf=1000000,"Maienburgweg, ",8044 Zürich, 5192760.– ,"Balkon / Terrasse, Neubau",Nach Vereinbarung,Wohnung,3.5,,180 m²,,,2025,,,
wohnung,zuerich?map=false&pf=1000000,"Maienburgweg, ",8044 Zürich, 3583920.– ,"Balkon / Terrasse, Neubau",Nach Vereinbarung,Wohnung,2.5,,170 m²,,,2025,,,
wohnung,zuerich?map=false&pf=1000000,"Maienburgweg, ",8044 Zürich, 12674520.– ,"Balkon / Terrasse, Aussicht, Rollstuhlgängig, Neubau",Nach Vereinbarung,Attikawohnung,3.5,,320 m²,,,2025,,,
wohnung,zuerich?map=false&pf=1000000,"Feldstrasse 47, ",8704 Herrliberg, 3793200.– ,"Balkon / Terrasse, Aussicht, Kinderfreundlich, Parkplatz, Garage",Nach Vereinbarung,Maisonette / Duplex,3.5,2,190 m²,,,1997,2012,,
wohnung,zuerich?map=false&pf=1000000,,8610 Uster, 1438800.– ,"Balkon / Terrasse, Parkplatz, Garage, Lift",Sofort,Wohnung,2.5,,130 m²,,,1969,,,
wohnung,zuerich?map=false&pf=1000000,"Maienburgweg, ",8044 Zürich, 5559000.– ,"Balkon / Terrasse, Neubau",Nach Vereinbarung,Wohnung,3.5,,180 m²,,,2025,,,
wohnung,zuerich?map=false&pf=1000000,"Maienburgweg, ",8044 Zürich, 5480520.– ,"Balkon / Terrasse, Neubau",Nach Vereinbarung,Wohnung,3.5,,180 m²,,,2025,,,
wohnung,zuerich?map=false&pf=1000000,"Maienburgweg, ",8044 Zürich, 3727800.– ,"Balkon / Terrasse, Neubau",Nach Vereinbarung,Wohnung,2.5,,150 m²,,,2025,,,
wohnung,zuerich?map=false&pf=1000000,"Maienburgweg, ",8044 Zürich, 4734960.– ,"Balkon / Terrasse, Neubau",Nach Vereinbarung,Wohnung,3.5,,180 m²,,,2025,,,
wohnung,zuerich?map=false&pf=1000000,"Maienburgweg, ",8044 Zürich, 4355640.– ,"Balkon / Terrasse, Neubau",Nach Vereinbarung,Wohnung,2.5,,150 m²,,,2025,,,
wohnung,zuerich?map=false&pf=1000000,"Allmendgütlistrasse 43, ",8810 Horgen, 2053560.– ,"Garage, Lift, Neubau",Nach Vereinbarung,Wohnung,2.5,5,130 m²,,,2024,,14,2.45
wohnung,zuerich?map=false&pf=1000000,"Itzikerdorf-Strasse 53, ",8627 Grüningen, 2145120.– ,"Balkon / Terrasse, Kabel-TV, Aussicht, Ruhige Lage, Kinderfreundlich, Garage, Lift, Neubau",Nach Vereinbarung,Wohnung,3.5,,190 m²,,,2025,,,2.4
wohnung,zuerich?map=false&pf=1000000,"Rebstrasse 6a, ",8703 Erlenbach ZH, 3858600.– ,"Balkon / Terrasse, Kabel-TV, Rollstuhlgängig, Ruhige Lage, Kinderfreundlich, Garage, Lift, Neubau, Hochparterre",01.03.2026,Maisonette / Duplex,2.5,3,220 m²,,,2025,,,
wohnung,zuerich?map=false&pf=1000000,,8307 Effretikon, 1504200.– ,,Sofort,Maisonette / Duplex,3.5,,170 m²,,,1999,,,
wohnung,zuerich?map=false&pf=1000000,"Im Schatz 7b, ",8303 Bassersdorf, 2419800.– ,"Aussicht, Minergie Bauweise",Nach Vereinbarung,Maisonette / Duplex,3.5,,170 m²,,,2024,,,
wohnung,zuerich?map=false&pf=1000000,"Im Schatz 7b, ",8303 Bassersdorf, 2118960.– ,"Aussicht, Minergie Bauweise",Nach Vereinbarung,Wohnung,3.5,,140 m²,,,2024,,,
wohnung,zuerich?map=false&pf=1000000,,8005 Zürich, 2289000.– ,"Balkon / Terrasse, Rollstuhlgängig, Kinderfreundlich, Garage, Lift, Minergie zertifiziert",Nach Vereinbarung,Wohnung,2.5,,150 m²,,,2017,,,2.4
wohnung,zuerich?map=false&pf=1000000,"Pfaffbergstrasse 2, ",8330 Pfäffikon,auf Anfrage,"Balkon / Terrasse, Aussicht, Rollstuhlgängig, Parkplatz, Garage, Lift, Neubau",Nach Vereinbarung,Wohnung,3.5,,140 m²,,,2024,,,
wohnung,zuerich?map=false&pf=1000000,"Unterdorf 18, ",8332 Russikon, 1445340.– ,"Haustiere erlaubt, Balkon / Terrasse, Kabel-TV, Parkplatz, Garage, Lift",Nach Vereinbarung,Wohnung,3.5,,150 m²,,,2025,,,
wohnung,zuerich?map=false&pf=1000000,"Unterdorf 18, ",8332 Russikon, 1491120.– ,"Haustiere erlaubt, Balkon / Terrasse, Kabel-TV, Parkplatz, Garage, Lift",Nach Vereinbarung,Wohnung,3.5,,150 m²,,,2025,,,
wohnung,zuerich?map=false&pf=1000000,"Gartenstrasse 10-14, ",8307 Effretikon, 2066640.– ,"Haustiere erlaubt, Balkon / Terrasse, Kabel-TV, Rollstuhlgängig, Parkplatz, Garage, Lift",Nach Vereinbarung,Wohnung,3.5,,180 m²,,,2024,,,
wohnung,zuerich?map=false&pf=1000000,"Eichacherstrasse 21, ",8904 Aesch ZH, 1897900.– ,"Haustiere erlaubt, Balkon / Terrasse, Rollstuhlgängig, Kinderfreundlich, Garage, Lift, Neubau",Nach Vereinbarung,Wohnung,2.5,,130 m²,1778 m²,,2024,,10,
wohnung,zuerich?map=false&pf=1000000,"Eichacherstrasse 21, ",8904 Aesch ZH, 2905060.– ,"Haustiere erlaubt, Rollstuhlgängig, Kinderfreundlich, Garage, Lift, Neubau",Nach Vereinbarung,Wohnung,3.5,,240 m²,1778 m²,,2024,,10,2.4
wohnung,zuerich?map=false&pf=1000000,"Feldmoosstrasse 9, ",8800 Thalwil, 2779500.– ,Neubau,Nach Vereinbarung,Wohnung,3,,140 m²,,,2024,,,
wohnung,zuerich?map=false&pf=1000000,"Witikonerstrasse 445, ",8053 Zürich, 2053560.– ,"Balkon / Terrasse, Waschmaschine, Kabel-TV, Aussicht, Rollstuhlgängig, Parkplatz, Garage, Lift, Neubau, Minergie zertifiziert, Minergie Bauweise",01.12.2025,Wohnung,3.5,,67 m²,,,2025,,,2.4
wohnung,zuerich?map=false&pf=1000000,"Geeringstrasse 68, ",8049 Zürich, 2602920.– ,"Balkon / Terrasse, Aussicht, Rollstuhlgängig, Kinderfreundlich, Parkplatz, Garage, Lift, Neubau",Nach Vereinbarung,Wohnung,3.5,,,,,2026,,,
wohnung,zuerich?map=false&pf=1000000,"Feldmoosstrasse 9, ",8800 Thalwil, 2060100.– ,Neubau,Nach Vereinbarung,Wohnung,2.5,,53 m²,,,2024,,,
wohnung,zuerich?map=false&pf=1000000,"Feldmoosstrasse 9, ",8800 Thalwil, 3067260.– ,Neubau,Nach Vereinbarung,Wohnung,3,,130 m²,,,2024,,,
wohnung,zuerich?map=false&pf=1000000,"Geeringstrasse 68, ",8049 Zürich, 3160120.– ,"Balkon / Terrasse, Aussicht, Rollstuhlgängig, Kinderfreundlich, Parkplatz, Garage, Lift, Neubau",Nach Vereinbarung,Wohnung,3.5,,,,,2026,,,
wohnung,zuerich?map=false&pf=1000000,"Trockenloostrasse 80, ",8105 Regensdorf, 1556520.– ,"Balkon / Terrasse, Aussicht, Rollstuhlgängig, Kinderfreundlich, Garage, Lift",Nach Vereinbarung,Wohnung,2.5,,140 m²,,,2001,2021,,
wohnung,zuerich?map=false&pf=1000000,,8635 Dürnten,auf Anfrage,,Nach Vereinbarung,Wohnung,3.5,,150 m²,,,2010,,,
wohnung,zuerich?map=false&pf=1000000,"Riedmühlestrasse 17, ",8305 Dietlikon, 2485200.– ,,Nach Vereinbarung,Attikawohnung,3.5,,180 m²,,,2014,,,
wohnung,zuerich?map=false&pf=1000000,"Im Steinacher 45, ",8303 Bassersdorf, 1739640.– ,Lift,Sofort,Attikawohnung,3.5,,170 m²,,,2001,2020,,
wohnung,zuerich?map=false&pf=1000000,"Brandschenkestrasse 60, ",8002 Zürich, 3348480.– ,,Nach Vereinbarung,Wohnung,3.5,,150 m²,,,2015,,,
wohnung,zuerich?map=false&pf=1000000,"Alte Tösstalstrasse 56, ",8487 Rämismühle, 3597000.– ,,Nach Vereinbarung,Attikawohnung,,,700 m²,,,2002,,,3.6
wohnung,zuerich?map=false&pf=1000000,"Waswiesstrasse 9, ",8344 Bäretswil, 1765800.– ,"Cheminée, Aussicht, Kinderfreundlich, Garage, Lift",Sofort,Maisonette / Duplex,4.5,,250 m²,,,1999,,,
wohnung,zuerich?map=false&pf=1000000,"Leutschenbachstrasse 40, ",8050 Zürich, 1373400.– ,,Nach Vereinbarung,Wohnung,3.5,,42 m²,,,2018,,,
wohnung,zuerich?map=false&pf=1000000,,8802 Kilchberg ZH, 3008400.– ,,Nach Vereinbarung,Maisonette / Duplex,3.5,,140 m²,,,1928,2013,,
wohnung,zuerich?map=false&pf=1000000,"Edenstrasse, ",8045 Zürich, 3139200.– ,,Nach Vereinbarung,Wohnung,3.5,,130 m²,,,2013,,,2.8
wohnung,zuerich?map=false&pf=1000000,,8330 Pfäffikon ZH,auf Anfrage,,Nach Vereinbarung,Wohnung,2.5,,70 m²,,,2010,,,
wohnung,zuerich?map=false&pf=1000000,"Im Berg 14, ",8320 Fehraltorf, 3034560.– ,"Balkon / Terrasse, Kabel-TV, Aussicht, Kinderfreundlich, Garage, Lift, Minergie Bauweise",Nach Vereinbarung,Attikawohnung,3.5,,220 m²,,,2011,,,
wohnung,zuerich?map=false&pf=1000000,"Tösstalstrasse, ",8405 Winterthur, 1451880.– ,"Balkon / Terrasse, Aussicht, Rollstuhlgängig, Garage, Lift, Neubau, Minergie zertifiziert, Minergie Bauweise",01.10.2025,Wohnung,3.5,,150 m²,,,2025,,,2.4
wohnung,zuerich?map=false&pf=1000000,,8005 Zürich, 3531600.– ,"Kabel-TV, Aussicht, Rollstuhlgängig, Garage, Lift, Minergie Bauweise",Nach Vereinbarung,Wohnung,2.5,,150 m²,,,2013,,,
wohnung,zuerich?map=false&pf=1000000,"Tösstalstrasse, ",8405 Winterthur, 1484580.– ,"Balkon / Terrasse, Aussicht, Rollstuhlgängig, Garage, Lift, Neubau, Minergie zertifiziert, Minergie Bauweise",01.10.2025,Wohnung,3.5,,150 m²,,,2025,,,2.4
wohnung,zuerich?map=false&pf=1000000,"Im Schatz 9a, ",8303 Bassersdorf, 2419800.– ,"Aussicht, Minergie Bauweise",Nach Vereinbarung,Wohnung,3.5,,170 m²,,,2024,,,
wohnung,zuerich?map=false&pf=1000000,"Laubisrütistrasse 53, ",8712 Stäfa,auf Anfrage,"Balkon / Terrasse, Parkplatz, Garage, Minergie Bauweise",Sofort,Loft,2.5,5,210 m²,,,2002,2022,,
wohnung,zuerich?map=false&pf=1000000,"Salzrain 12, ",8913 Ottenbach, 1597060.– ,"Haustiere erlaubt, Balkon / Terrasse, Rollstuhlgängig, Kinderfreundlich, Garage, Lift, Neubau",Nach Vereinbarung,Wohnung,3.5,,170 m²,,,2024,,6,
wohnung,zuerich?map=false&pf=1000000,"Ebmatingen, ",8123 Ebmatingen, 3858600.– ,"Haustiere erlaubt, Cheminée, Aussicht, Parkplatz, Garage",Sofort,Wohnung,3.5,2,290 m²,,,1977,2014,,
wohnung,zuerich?map=false&pf=1000000,"Püntstrasse 3, ",8124 Maur, 2217060.– ,"Haustiere erlaubt, Balkon / Terrasse, Cheminée, Rollstuhlgängig, Kinderfreundlich, Parkplatz, Garage, Lift",Nach Vereinbarung,Wohnung,3.5,1,150 m²,,,2000,2022,1,2.46
wohnung,zuerich?map=false&pf=1000000,"Leehaldenweg 30B, ",8153 Rümlang, 2086260.– ,Garage,Sofort,Wohnung,3.5,3,170 m²,,,2004,2022,1,
wohnung,zuerich?map=false&pf=1000000,"Rümelbachstrasse 48, ",8153 Rümlang, 2210520.– ,"Balkon / Terrasse, Parkplatz, Garage, Lift, Minergie Bauweise",Nach Vereinbarung,Attikawohnung,3.5,4,160 m²,,,2010,,,
wohnung,zuerich?map=false&pf=1000000,"Etzelstrasse 22, ",8634 Hombrechtikon, 1451880.– ,"Balkon / Terrasse, Kabel-TV, Aussicht, Kinderfreundlich, Garage",Nach Vereinbarung,Wohnung,2.5,5,150 m²,,,2010,,,
wohnung,zuerich?map=false&pf=1000000,"Wisentalstrasse 14, ",8180 Bülach, 2210520.– ,"Balkon / Terrasse, Rollstuhlgängig, Kinderfreundlich, Garage, Lift",Nach Vereinbarung,Wohnung,4.5,,210 m²,,,2005,,,
