type_search,place_search,street,PLZ,price,features,availability,object_type,number_of_rooms,number_of_floors,living_area,land_area,volume,construction_year,last_rennovation,number_of_appartments,height_rooms
wohnung,bern?map=false&pf=800000,"Zollikofen, ",3052 Zollikofen, 1616220.– ,"Balkon / Terrasse, Cheminée, Aussicht, Parkplatz, Garage",Nach Vereinbarung,Attikawohnung,2.5,1,150,,,2016,,,
wohnung,bern?map=false&pf=800000,"Thunstrasse 71, ",3006 Bern, 2483460.– ,"Balkon / Terrasse, Cheminée, Kinderfreundlich, Parkplatz, Lift",Nach Vereinbarung,Attikawohnung,3.5,1,160,,,2007,,,
wohnung,bern?map=false&pf=800000,"Burgerweg 19, ",3235 Erlach, 1051200.– ,"Kabel-TV, Rollstuhlgängig, Parkplatz, Lift",Sofort,Wohnung,3.5,2,150,,,2016,,,
wohnung,bern?map=false&pf=800000,"Frutigenstrasse 22, ",3700 Spiez, 1403350.– ,"Balkon / Terrasse, Waschmaschine, Tumbler, Lift",Sofort,Dachwohnung,3.5,,180,,,2024,,,
wohnung,bern?map=false&pf=800000,"Bahnhofstrasse 4, ",3067 Vechigen, 1366560.– ,"Haustiere erlaubt, Balkon / Terrasse, Rollstuhlgängig, Kinderfreundlich, Garage, Lift",01.08.2024,Wohnung,4.5,1,190,,,2023,,1,
wohnung,bern?map=false&pf=800000,"Scheunerweg 26, ",3063 Ittigen, 1235160.– ,,Nach Vereinbarung,Wohnung,3.5,,140,,,2009,,,
wohnung,bern?map=false&pf=800000,"Lärchenweg 13, ",3672 Oberdiessbach, 1819890.– ,Lift,Sofort,Terrassenwohnung,3.5,,190,,,2022,,,
wohnung,bern?map=false&pf=800000,"Propsteiweg 15, ",2504 Biel/Bienne, 1695060.– ,"Haustiere erlaubt, Balkon / Terrasse, Keller, Geschirrspüler, Waschmaschine, Tumbler, Kabel-TV, Rollstuhlgängig, Kinderfreundlich, Parkplatz, Garage, Lift, Neubau",Nach Vereinbarung,Wohnung,4.5,,,,,2023,,,
wohnung,bern?map=false&pf=800000,"Blümlisalpstrasse 31, ",3600 Thun, 1287720.– ,"Balkon / Terrasse, Keller, Reduit, Geschirrspüler, Waschmaschine, Tumbler, Kabel-TV, Cheminée, Aussicht, Kinderfreundlich, Spielplatz, Garage, Lift",Sofort,Wohnung,4,,190,,,1979,,,
wohnung,bern?map=false&pf=800000,"Pestalozzistrasse 23, ",3400 Burgdorf, 1819890.– ,"Cheminée, Parkplatz, Garage",Nach Vereinbarung,Maisonette / Duplex,3.5,,200,,,2006,,,
wohnung,bern?map=false&pf=800000,"Hünibachstrasse 56, ",3626 Hünibach, 1563660.– ,"Balkon / Terrasse, Reduit, Geschirrspüler, Waschmaschine, Kabel-TV, Aussicht, Rollstuhlgängig, Kinderfreundlich, Parkplatz, Garage, Lift, Swimmingpool",Sofort,Wohnung,2.5,4,68,,225,2023,,,
wohnung,bern?map=false&pf=800000,"Schluecht, Panorama Park Soleil, Haus E, ",3823 Wengen, 1695060.– ,"Balkon / Terrasse, Aussicht, Rollstuhlgängig, Kinderfreundlich, Lift",Sofort,Wohnung,2.5,,57,,,2016,,,
wohnung,bern?map=false&pf=800000,,3800 Interlaken, 1938150.– ,"Balkon / Terrasse, Aussicht, Rollstuhlgängig, Kinderfreundlich, Parkplatz, Garage, Lift",Nach Vereinbarung,Wohnung,4,,290,,,,,,
wohnung,bern?map=false&pf=800000,"Seestrasse 108, ",3780 Gstaad,auf Anfrage,"Balkon / Terrasse, Aussicht, Parkplatz, Garage, Lift",Nach Vereinbarung,Terrassenwohnung,2.5,,56,,,2002,2018,,
wohnung,bern?map=false&pf=800000,"Karl Haueter-Strasse 15, ",3770 Zweisimmen, 1537380.– ,"Balkon / Terrasse, Aussicht, Rollstuhlgängig, Kinderfreundlich, Garage, Lift",01.07.2025,Wohnung,4.5,,210,,,2025,,,
wohnung,bern?map=false&pf=800000,"Parkstrasse 11, ",3780 Gstaad,auf Anfrage,"Balkon / Terrasse, Parkplatz",31.05.2024,Wohnung,3,,65,,,1988,,,
wohnung,bern?map=false&pf=800000,"Diesbachstrasse 14, ",3012 Bern,auf Anfrage,"Balkon / Terrasse, Waschmaschine, Ruhige Lage, Kinderfreundlich, Altbau",Nach Vereinbarung,Wohnung,2.5,,75,,,1906,2013,,3.2
wohnung,bern?map=false&pf=800000,"Dorfstrasse 23B, ",3661 Uetendorf,auf Anfrage,"Haustiere erlaubt, Balkon / Terrasse, Waschmaschine, Kabel-TV, Aussicht, Rauchen erlaubt, Ruhige Lage, Kinderfreundlich, Parkplatz, Garage, Lift, Hochparterre, Stromanschluss, Wasseranschluss, Abwasseranschluss",Sofort,Wohnung,2.5,,60,,,2000,,,
