type_search,place_search,street,PLZ,price,features,availability,object_type,number_of_rooms,number_of_floors,living_area,land_area,volume,construction_year,last_rennovation,number_of_appartments,height_rooms
wohnung,genf,,1207 Genève, 1839600.– ,"Balkon / Terrasse, Cheminée, Aussicht, Lift",Nach Vereinbarung,Wohnung,2.5,,,,,,,,
wohnung,genf,,1206 Genève,auf Anfrage,Lift,Nach Vereinbarung,Maisonette / Duplex,3,,400,,,,2010,,
wohnung,genf,"Rue des Jardins 12, ",1205 Genève, 886950.– ,Altbau,Nach Vereinbarung,Wohnung,3,7,37,,,1945,,,
wohnung,genf,"Quartier de Malagnou, ",1208 Genève, 3403260.– ,,Nach Vereinbarung,Wohnung,4,,,,,1973,,,
wohnung,genf,"Quartier calme, proche toutes commodités, ",1226 Thônex, 2016990.– ,,Nach Vereinbarung,Wohnung,3,,,,,2012,,,
wohnung,genf,"Avenue De-Budé 43, ",1202 Genève, 2384910.– ,"Aussicht, Rollstuhlgängig, Kinderfreundlich, Garage, Lift, Swimmingpool",Nach Vereinbarung,Wohnung,3,8,140,,,1960,2019,,
wohnung,genf,"Le Petit-Saconnex, ",1209 Genève, 1773900.– ,,Nach Vereinbarung,Wohnung,3,,,,,,,,
wohnung,genf,"Quartier du Pommier, ",1218 Le Grand-Saconnex, 4796100.– ,,Nach Vereinbarung,Wohnung,4,,,,,1970,,,
wohnung,genf,"Aux abords de la Gare Cornavin, ",1201 Genève, 1747620.– ,,Nach Vereinbarung,Wohnung,3,,,,,2002,,,
wohnung,genf,"Genève, ",1201 Genève, 10380600.– ,,Nach Vereinbarung,Wohnung,7,,670,,,,,,
wohnung,genf,"Cologny, ",1223 Cologny, 12877200.– ,,Nach Vereinbarung,Wohnung,4,,470,,,,,,
wohnung,genf,"Conches, ",1231 Conches, 5190300.– ,,Nach Vereinbarung,Wohnung,4,,,,,,2009,,
