type_search,place_search,street,PLZ,price,features,availability,object_type,number_of_rooms,number_of_floors,living_area,land_area,volume,construction_year,last_rennovation,number_of_appartments,height_rooms
haus,basel-landschaft,"Föhrenweg 3, ",4460 Gelterkinden, 1412400.– ,"Balkon / Terrasse, Parkplatz",Nach Vereinbarung,Einfamilienhaus,2.5,,150 m²,492 m²,,1966,2011,,
haus,basel-landschaft,"Im Sunnefeld 13, ",4203 Grellingen, 1836120.– ,Balkon / Terrasse,Nach Vereinbarung,Einfamilienhaus,3.5,,230 m²,563 m²,,2024,,,
haus,basel-landschaft,"Im Sunnefeld 5, ",4203 Grellingen, 1515120.– ,Kinderfreundlich,Nach Vereinbarung,Einfamilienhaus,3.5,,200 m²,258 m²,,2024,,,
haus,basel-landschaft,"Alte Strasse 27a, ",4243 Dittingen, 988680.– ,,Nach Vereinbarung,Einfamilienhaus,3.5,,200 m²,,,1997,,,
haus,basel-landschaft,"Kirchrainstrasse 2, ",4434 Hölstein, 1836120.– ,"Balkon / Terrasse, Aussicht",Sofort,Mehrfamilienhaus,,,390 m²,950 m²,1398 m³,1985,,3,
haus,basel-landschaft,"Kienberghof 9, ",4450 Sissach,auf Anfrage,"Haustiere erlaubt, Balkon / Terrasse, Cheminée, Kinderfreundlich, Parkplatz",Nach Vereinbarung,Einfamilienhaus,4.5,3,520 m²,1670 m²,,1877,2022,1,
haus,basel-landschaft,,4132 Muttenz, 3055920.– ,"Balkon / Terrasse, Parkplatz",Nach Vereinbarung,Einfamilienhaus,4.5,4,280 m²,491 m²,,2022,,,
haus,basel-landschaft,"Lochfeldweg 18, ",4242 Laufen, 719040.– ,"Balkon / Terrasse, Cheminée, Parkplatz, Garage",Nach Vereinbarung,Terrassenhaus,2.5,,54 m²,164 m²,,1988,,,
haus,basel-landschaft,"Jurastrasse 22, ",4147 Aesch BL, 885960.– ,"Cheminée, Parkplatz, Garage",Sofort,Doppeleinfamilienhaus,2.5,,120 m²,246 m²,515 m³,1893,,,
haus,basel-landschaft,"Akazienstrasse 7, ",4142 Münchenstein, 1662780.– ,"Haustiere erlaubt, Balkon / Terrasse, Mit Gartenhaus, Kabel-TV, Cheminée, Kinderfreundlich, Parkplatz, Garage",Sofort,Einfamilienhaus,2.5,3,180 m²,442 m²,695 m³,1950,2018,1,
haus,basel-landschaft,"Binningen, ",4102 Binningen, 3081600.– ,"Balkon / Terrasse, Aussicht, Parkplatz",Nach Vereinbarung,Terrassenhaus,3.5,4,200 m²,,700 m³,1998,,,
haus,basel-landschaft,,4435 Niederdorf, 1476600.– ,"Cheminée, Aussicht, Garage",Nach Vereinbarung,Einfamilienhaus,2.5,,150 m²,749 m²,,,,,
haus,basel-landschaft,"Hochfeldweg 34, ",4106 Therwil, 2375400.– ,"Balkon / Terrasse, Keller, Reduit, Geschirrspüler, Kabel-TV, Cheminée, Aussicht, Kinderfreundlich, Parkplatz, Garage",Nach Vereinbarung,Einfamilienhaus,4.5,3,220 m²,482 m²,794 m³,1977,,,
haus,basel-landschaft,"Arisdörferstrasse 85g, ",4410 Liestal, 1438080.– ,"Balkon / Terrasse, Kinderfreundlich, Parkplatz",Nach Vereinbarung,Einfamilienhaus,2.5,3,,177 m²,650 m³,2020,,,
haus,basel-landschaft,"Buchenstrasse 6, ",4104 Oberwil BL, 2503800.– ,"Balkon / Terrasse, Cheminée, Garage, Bauland erschlossen",Nach Vereinbarung,Einfamilienhaus,3.5,,220 m²,751 m²,,1961,,,
haus,basel-landschaft,"Bierastrasse 22, ",4103 Bottmingen, 3068760.– ,"Balkon / Terrasse, Ruhige Lage, Kinderfreundlich, Parkplatz, Garage",Sofort,Einfamilienhaus,3,4,260 m²,579 m²,936 m³,1974,2023,,
haus,basel-landschaft,"Klusstrasse 24, ",4142 Münchenstein, 1521540.– ,"Balkon / Terrasse, Ruhige Lage, Kinderfreundlich, Garage",Sofort,Einfamilienhaus,3,3,160 m²,329 m²,659 m³,1972,2024,,
haus,basel-landschaft,"Hauptstrasse 51, ",4147 Aesch BL, 1219800.– ,,Sofort,Einfamilienhaus,,3,,196 m²,900 m³,1876,1960,,
haus,basel-landschaft,"Adlerfeldstrasse 47, ",4402 Frenkendorf, 1656360.– ,"Balkon / Terrasse, Cheminée, Aussicht, Kinderfreundlich, Parkplatz, Garage",Sofort,Einfamilienhaus,2.5,2,140 m²,751 m²,636 m³,1974,,,
haus,basel-landschaft,"Höhigasse 4, ",4436 Oberdorf BL, 975840.– ,Parkplatz,Sofort,Einfamilienhaus,3,,170 m²,,685 m³,1961,,2,
haus,basel-landschaft,"Hofmattweg 31c, ",4144 Arlesheim, 1913160.– ,"Mit Gartenhaus, Kabel-TV, Parkplatz",Sofort,Doppeleinfamilienhaus,3.5,,190 m²,193 m²,606 m³,2012,,,
haus,basel-landschaft,,4133 Pratteln, 2285520.– ,"Cheminée, Parkplatz",Nach Vereinbarung,Einfamilienhaus,4.5,4,390 m²,232 m²,,1653,2023,,
haus,basel-landschaft,"Eichbergweg, ",4147 Aesch BL, 2144280.– ,"Haustiere erlaubt, Balkon / Terrasse, Mit Gartenhaus, Kinderfreundlich, Parkplatz, Bauland erschlossen",27.08.2024,Einfamilienhaus,3.5,,180 m²,320 m²,843 m³,2023,,,2.45
haus,basel-landschaft,"Eichbergweg, ",4147 Aesch BL, 2144280.– ,"Haustiere erlaubt, Balkon / Terrasse, Mit Gartenhaus, Kinderfreundlich, Parkplatz, Bauland erschlossen",27.08.2024,Einfamilienhaus,3.5,,180 m²,320 m²,843 m³,2023,,,2.45
haus,basel-landschaft,,4417 Ziefen, 629160.– ,"Balkon / Terrasse, Parkplatz, Garage",Nach Vereinbarung,Reihenfamilienhaus,2.5,,43 m²,220 m²,,1950,2018,,
haus,basel-landschaft,,4123 Allschwil, 963000.– ,Balkon / Terrasse,Sofort,Einfamilienhaus,2.5,,160 m²,139 m²,598 m³,1979,,,
haus,basel-landschaft,"Froburgstrasse 44, ",4410 Liestal,auf Anfrage,"Haustiere erlaubt, Balkon / Terrasse, Kabel-TV, Cheminée, Rollstuhlgängig, Kinderfreundlich, Parkplatz, Lift, Swimmingpool",Nach Vereinbarung,Villa,4.5,4,570 m²,1531 m²,,1988,2009,1,
haus,basel-landschaft,,4419 Lupsingen,auf Anfrage,"Balkon / Terrasse, Aussicht, Parkplatz, Garage, Swimmingpool",Nach Vereinbarung,Villa,4,3,380 m²,2301 m²,,1973,2021,,
haus,basel-landschaft,"Hauptstrasse 18, ",4414 Füllinsdorf,auf Anfrage,"Balkon / Terrasse, Cheminée, Aussicht, Kinderfreundlich, Parkplatz, Garage",Sofort,Einfamilienhaus,3,3,250 m²,814 m²,1101 m³,1945,2019,,
haus,basel-landschaft,"Fiechtenweg 26, ",4153 Reinach BL, 1489440.– ,"Haustiere erlaubt, Balkon / Terrasse, Cheminée, Kinderfreundlich, Parkplatz, Garage, Eckhaus",Sofort,Reihenfamilienhaus,2.5,3,130 m²,174 m²,527 m³,1965,2023,,
haus,basel-landschaft,"St. Jakobstrasse 2c, ",4147 Aesch BL, 1399560.– ,"Balkon / Terrasse, Keller, Kinderfreundlich, Spielplatz, Parkplatz, Garage",Sofort,Reihenfamilienhaus,3.5,3,210 m²,,,1974,2012,,
haus,basel-landschaft,"Hauptstrasse 20, ",4148 Pfeffingen,auf Anfrage,,Nach Vereinbarung,Einfamilienhaus,3,,280 m²,1497 m²,1271 m³,1964,2021,,
haus,basel-landschaft,"Moosmattstrasse 22, ",4416 Bubendorf, 898800.– ,"Balkon / Terrasse, Kinderfreundlich, Parkplatz, Garage, Eckhaus",Sofort,Doppeleinfamilienhaus,2.5,2,120 m²,295 m²,600 m³,1965,,,
haus,basel-landschaft,"Ziefen, ",4417 Ziefen, 1719270.– ,"Parkplatz, Garage, Neubau",Sofort,Einfamilienhaus,3.5,3,200 m²,321 m²,800 m³,2024,,,
haus,basel-landschaft,"Laufenweg 2, ",4225 Brislach, 1431660.– ,"Cheminée, Parkplatz, Altbau",Nach Vereinbarung,Einfamilienhaus,4.5,4,490 m²,606 m²,,1905,2002,,
haus,basel-landschaft,,4102 Binningen, 2247000.– ,"Balkon / Terrasse, Parkplatz",Nach Vereinbarung,Doppeleinfamilienhaus,2.5,,120 m²,151 m²,,2024,,,
haus,basel-landschaft,"Vogelsangweg 4, ",4410 Liestal, 1142760.– ,"Balkon / Terrasse, Cheminée, Kinderfreundlich, Parkplatz, Garage, Im Baurecht",Nach Vereinbarung,Einfamilienhaus,3.5,,200 m²,917 m²,,1983,,,
haus,basel-landschaft,"Farnsburgweg 27, ",4466 Ormalingen, 956580.– ,"Haustiere erlaubt, Balkon / Terrasse, Kabel-TV, Kinderfreundlich, Parkplatz, Garage",Sofort,Doppeleinfamilienhaus,2,,160 m²,242 m²,604 m³,1995,,1,
haus,basel-landschaft,"Dorfstrasse 24b - e, ",4222 Zwingen, 1707720.– ,"Balkon / Terrasse, Kinderfreundlich, Parkplatz, Eckhaus",Nach Vereinbarung,Reihenfamilienhaus,3.5,,280 m²,244 m²,,2023,,,
haus,basel-landschaft,"Zettelweg 3, ",4304 Giebenach, 1412400.– ,"Balkon / Terrasse, Garage",Sofort,Einfamilienhaus,3.5,,150 m²,674 m²,735 m³,1952,2022,,
haus,basel-landschaft,"Schulstrasse 10, ",4436 Oberdorf, 885960.– ,"Balkon / Terrasse, Ruhige Lage, Kinderfreundlich, Parkplatz",Nach Vereinbarung,Einfamilienhaus,2.5,3,150 m²,410 m²,664 m³,1920,2014,,
haus,basel-landschaft,"Teichstr. 10b, ",4106 Therwil, 1572900.– ,"Aussicht, Kinderfreundlich",Nach Vereinbarung,Reihenfamilienhaus,3.5,3,160 m²,163 m²,653 m³,2014,,,
haus,basel-landschaft,,4133 Pratteln, 2285520.– ,"Cheminée, Parkplatz",Nach Vereinbarung,Einfamilienhaus,4.5,4,390 m²,232 m²,,1653,2023,,
haus,basel-landschaft,,4419 Lupsingen,auf Anfrage,"Balkon / Terrasse, Aussicht, Parkplatz, Garage, Swimmingpool",Nach Vereinbarung,Villa,4,3,380 m²,2301 m²,,1973,2021,,
haus,basel-landschaft,,4417 Ziefen, 1187700.– ,,Nach Vereinbarung,Reihenfamilienhaus,3.5,,250 m²,602 m²,,1980,2022,,
haus,basel-landschaft,,4416 Bubendorf, 1784760.– ,"Cheminée, Aussicht, Parkplatz, Garage",Nach Vereinbarung,Einfamilienhaus,3.5,,210 m²,651 m²,,1998,,,
