type_search,place_search,street,PLZ,price,features,availability,object_type,number_of_rooms,number_of_floors,living_area,land_area,volume,construction_year,last_rennovation,number_of_appartments,height_rooms
haus,genf,"Vandoeuvres, ",1253 Vandoeuvres, 18396000.– ,,Nach Vereinbarung,Einfamilienhaus,6,,,,,1950,,2,
haus,genf,,1293 Bellevue, 1957860.– ,"Aussicht, Parkplatz, Garage",Nach Vereinbarung,Doppeleinfamilienhaus,4,,210,366,670,,,,
haus,genf,,1217 Meyrin, 2522880.– ,Swimmingpool,Nach Vereinbarung,Einfamilienhaus,,,170,402,,2004,,,
haus,genf,,1257 La Croix-de-Rozon, 2299500.– ,Balkon / Terrasse,Sofort,Reihenfamilienhaus,4,,160,280,,2012,,,
haus,genf,,1284 Chancy, 1957860.– ,,Nach Vereinbarung,Reihenfamilienhaus,4,,200,150,,2013,2023,,
haus,genf,"A Chêne-Bougeries, ",1224 Chêne-Bougeries, 7227000.– ,"Garage, Altbau",Nach Vereinbarung,Villa,6,3,360,1367,,1907,1982,,
haus,genf,,1225 Chêne-Bourg, 2562300.– ,Aussicht,Nach Vereinbarung,Einfamilienhaus,3,3,170,630,305,1913,2015,,
haus,genf,,1298 Céligny, 3271860.– ,"Balkon / Terrasse, Parkplatz, Garage",Nach Vereinbarung,Einfamilienhaus,4.5,,290,5100,700,,2010,,
haus,genf,,1233 Bernex, 2825100.– ,"Balkon / Terrasse, Minergie zertifiziert, Minergie Bauweise",Nach Vereinbarung,Einfamilienhaus,,,190,215,,2013,,,
haus,genf,,1232 Confignon, 3324420.– ,,30.12.2025,Doppeleinfamilienhaus,4.5,,230,429,,2024,,1,
haus,genf,"A Cologny, ",1223 Cologny, 19053000.– ,"Aussicht, Parkplatz, Garage, Lift, Swimmingpool",Nach Vereinbarung,Villa,8,2,910,3471,3685,1990,,,
haus,genf,,1223 Cologny,auf Anfrage,Aussicht,Nach Vereinbarung,Einfamilienhaus,,,450,1980,,1968,2000,,
haus,genf,,1217 Meyrin, 2956500.– ,"Aussicht, Mittelhaus",15.12.2024,Doppeleinfamilienhaus,5,,,1300,748,2023,,,
haus,genf,"A Versoix, ",1290 Versoix, 3271860.– ,,Nach Vereinbarung,Villa,6,2,260,1309,1200,1978,2008,,
haus,genf,"A Cologny, ",1223 Cologny,auf Anfrage,"Balkon / Terrasse, Aussicht, Parkplatz, Garage, Lift, Swimmingpool, Neubau",20.06.2025,Einfamilienhaus,7,3,1070,10508,,2025,,,
haus,genf,,1234 Vessy, 3416400.– ,Parkplatz,Nach Vereinbarung,Einfamilienhaus,4,,300,498,,2020,,,
