type_search,place_search,street,PLZ,price,features,availability,object_type,number_of_rooms,number_of_floors,living_area,land_area,volume,construction_year,last_rennovation,number_of_appartments,height_rooms
wohnung,freiburg?map=false&pt=700000,"Peterstrasse 21, ",3186 Düdingen, 558450.– ,"Balkon / Terrasse, Kinderfreundlich, Lift",Nach Vereinbarung,Wohnung,2.5,6,54,,,1978,2013,18,
wohnung,freiburg?map=false&pt=700000,"Peterstrasse 23, ",3186 Düdingen, 689850.– ,"Balkon / Terrasse, Kinderfreundlich, Parkplatz, Garage",Nach Vereinbarung,Wohnung,3.5,6,72,,,1978,2013,18,
wohnung,freiburg?map=false&pt=700000,"Rue du Russalet 7, ",1630 Bulle, 519030.– ,"Balkon / Terrasse, Kinderfreundlich, Garage",Sofort,Wohnung,2.5,,51,,,1946,2024,,
wohnung,freiburg?map=false&pt=700000,,1636 Broc, 762120.– ,"Balkon / Terrasse, Aussicht, Parkplatz, Garage",Sofort,Wohnung,3.5,,140,,,1993,2024,,
wohnung,freiburg?map=false&pt=700000,"alcantara 2, ",1762 Givisiez, 650430.– ,"Balkon / Terrasse, Parkplatz, Garage, Lift",Sofort,Dachwohnung,2.5,,57,,,2008,,,
wohnung,freiburg?map=false&pt=700000,"Au Village 26, ",1692 Massonnens, 840960.– ,,Nach Vereinbarung,Wohnung,3.5,,130,,,,,,
wohnung,freiburg?map=false&pt=700000,"Au Village 26, ",1692 Massonnens, 617580.– ,,Nach Vereinbarung,Wohnung,2.5,,58,,,,,,
wohnung,freiburg?map=false&pt=700000,"Route des Préaples 16, ",1752 Villars-sur-Glâne, 886950.– ,"Balkon / Terrasse, Aussicht, Kinderfreundlich, Lift",Sofort,Wohnung,2.5,,61,,,2002,2022,,
wohnung,freiburg?map=false&pt=700000,"rue du Brit 25, ",1532 Fétigny, 735840.– ,,Nach Vereinbarung,Wohnung,3.5,,140,,,,,,
wohnung,freiburg?map=false&pt=700000,"Bord-Dessous 20, ",1563 Dompierre FR, 898770.– ,"Balkon / Terrasse, Kabel-TV, Rollstuhlgängig, Kinderfreundlich, Parkplatz, Lift",Sofort,Attikawohnung,4.5,,150,,,2023,,,
