type_search,place_search,street,PLZ,price,features,availability,object_type,number_of_rooms,number_of_floors,living_area,land_area,volume,construction_year,last_rennovation,number_of_appartments,height_rooms
haus,waadt?map=false&pf=1250000&pt=1500000,"Montreux, ",1824 Caux,auf Anfrage,,Nach Vereinbarung,Einfamilienhaus,6,,,,,1910,2019,3,
haus,waadt?map=false&pf=1250000&pt=1500000,"Rte de Châtel-Saint-Denis 44, ",1807 Blonay, 1695060.– ,,Nach Vereinbarung,Einfamilienhaus,4.5,,190,,,,,,
haus,waadt?map=false&pf=1250000&pt=1500000,"Chemin des Grandes-Vignes 1, ",1025 St-Sulpice VD,auf Anfrage,"Cheminée, Parkplatz, Swimmingpool",Nach Vereinbarung,Villa,5.5,3,390,1453,,1968,2022,1,
haus,waadt?map=false&pf=1250000&pt=1500000,"St-George, ",1188 St-George,auf Anfrage,"Balkon / Terrasse, Cheminée, Parkplatz",Nach Vereinbarung,Einfamilienhaus,5.5,3,360,1615,1092,1992,2018,,
haus,waadt?map=false&pf=1250000&pt=1500000,,1863 Le Sépey,auf Anfrage,"Aussicht, Parkplatz",Sofort,Chalet,4,,300,1362,983,1870,2011,,
haus,waadt?map=false&pf=1250000&pt=1500000,,1804 Corsier-sur-Vevey, 1681920.– ,,Sofort,Einfamilienhaus,4.5,,240,1365,786,1960,2016,,
haus,waadt?map=false&pf=1250000&pt=1500000,,1854 Leysin,auf Anfrage,"Balkon / Terrasse, Aussicht, Parkplatz",Nach Vereinbarung,Chalet,4,,230,1022,570,2011,,,
haus,waadt?map=false&pf=1250000&pt=1500000,"Chemin de Pernessy 1052 Le Mont-sur-Lausanne, ",1032 Romanel-sur-Lausanne, 1938150.– ,"Balkon / Terrasse, Aussicht, Rollstuhlgängig, Parkplatz, Garage, Minergie Bauweise",Nach Vereinbarung,Villa,4.5,,170,,,2026,,,
haus,waadt?map=false&pf=1250000&pt=1500000,"Chemin de Pernessy 1052 Le Mont-sur-Lausanne, ",1023 Crissier, 1938150.– ,"Balkon / Terrasse, Aussicht, Rollstuhlgängig, Parkplatz, Garage, Minergie Bauweise",Nach Vereinbarung,Villa,4.5,,170,,,2026,,,
haus,waadt?map=false&pf=1250000&pt=1500000,"Chemin de Pernessy 1052 Le Mont-sur-Lausanne, ",1066 Epalinges, 1938150.– ,"Balkon / Terrasse, Aussicht, Rollstuhlgängig, Parkplatz, Garage, Minergie Bauweise",Nach Vereinbarung,Villa,4.5,,170,,,2026,,,
haus,waadt?map=false&pf=1250000&pt=1500000,"Chemin de Pernessy 1052 Le Mont-sur-Lausanne, ",1030 Bussigny, 1938150.– ,"Balkon / Terrasse, Aussicht, Rollstuhlgängig, Parkplatz, Garage, Minergie Bauweise",Nach Vereinbarung,Villa,4.5,,170,,,2026,,,
haus,waadt?map=false&pf=1250000&pt=1500000,"Chemin de Pernessy 1052 Le Mont-sur-Lausanne, ",1009 Pully, 1938150.– ,"Balkon / Terrasse, Aussicht, Rollstuhlgängig, Parkplatz, Garage, Minergie Bauweise",Nach Vereinbarung,Villa,4.5,,170,,,2026,,,
haus,waadt?map=false&pf=1250000&pt=1500000,"Chemin de Pernessy 1052 Le Mont-sur-Lausanne, ",1092 Belmont-sur-Lausanne, 1938150.– ,"Balkon / Terrasse, Aussicht, Rollstuhlgängig, Parkplatz, Garage, Minergie Bauweise",Nach Vereinbarung,Villa,4.5,,170,,,2026,,,
haus,waadt?map=false&pf=1250000&pt=1500000,,1030 Bussigny-près-Lausanne, 1833030.– ,"Balkon / Terrasse, Cheminée, Aussicht",Sofort,Villa,4.5,,230,922,844,1961,1980,1,
haus,waadt?map=false&pf=1250000&pt=1500000,,1053 Cugy VD, 1964430.– ,"Balkon / Terrasse, Garage",Nach Vereinbarung,Doppeleinfamilienhaus,4.5,,190,650,660,2007,2014,,
haus,waadt?map=false&pf=1250000&pt=1500000,,1807 Blonay, 1695060.– ,"Aussicht, Garage",Nach Vereinbarung,Villa,4.5,,240,1117,850,1969,,,
haus,waadt?map=false&pf=1250000&pt=1500000,,1071 Chexbres, 1760760.– ,"Aussicht, Garage, Lift",Nach Vereinbarung,Doppeleinfamilienhaus,4.5,,160,861,510,,,,
haus,waadt?map=false&pf=1250000&pt=1500000,"Villars-sur-Ollon, ",1884 Villars-sur-Ollon,auf Anfrage,"Cheminée, Aussicht",Nach Vereinbarung,Einfamilienhaus,3.5,,160,940,,1940,,,
haus,waadt?map=false&pf=1250000&pt=1500000,"Chemin des Cerisiers 2, ",1682 Villars-Bramard, 1701630.– ,"Balkon / Terrasse, Cheminée, Kinderfreundlich, Garage",Nach Vereinbarung,Bauernhaus,4.5,,200,1884,,1850,2023,1,
haus,waadt?map=false&pf=1250000&pt=1500000,"Chemin des Cerisiers 2, ",1682 Villars-Bramard, 1701630.– ,"Balkon / Terrasse, Cheminée, Kinderfreundlich, Garage",Nach Vereinbarung,Mehrfamilienhaus,,,200,1884,,1850,2023,2,
haus,waadt?map=false&pf=1250000&pt=1500000,,1024 Ecublens VD,auf Anfrage,"Balkon / Terrasse, Cheminée, Garage, Swimmingpool",Nach Vereinbarung,Einfamilienhaus,5.5,,280,1079,,1965,2021,2,
haus,waadt?map=false&pf=1250000&pt=1500000,,1865 Les Diablerets, 1708200.– ,"Cheminée, Aussicht",Sofort,Chalet,4,3,270,750,852,1961,2021,,
haus,waadt?map=false&pf=1250000&pt=1500000,,1866 La Forclaz VD, 1839600.– ,,Sofort,Chalet,7,3,290,1741,682,1922,2015,,
haus,waadt?map=false&pf=1250000&pt=1500000,,1866 La Forclaz VD, 1839600.– ,,Sofort,Chalet,7,3,290,1741,682,1922,2015,,
haus,waadt?map=false&pf=1250000&pt=1500000,,1008 Prilly,auf Anfrage,"Aussicht, Parkplatz, Garage",Sofort,Villa,4,,240,784,871,1939,,,
haus,waadt?map=false&pf=1250000&pt=1500000,"Chemin des Grèves 3, ",1426 Corcelles-près-Concise,auf Anfrage,,Nach Vereinbarung,Einfamilienhaus,4.5,,200,2010,871,1961,2023,,
haus,waadt?map=false&pf=1250000&pt=1500000,"Chemin de Pernessy, ",1052 Le Mont-sur-Lausanne, 1938150.– ,"Balkon / Terrasse, Aussicht, Rollstuhlgängig, Parkplatz, Garage, Minergie Bauweise",Nach Vereinbarung,Villa,4.5,,170,,,2026,,,
haus,waadt?map=false&pf=1250000&pt=1500000,"Chemin en Derrey-Mont 2, ",1077 Servion, 1721340.– ,"Balkon / Terrasse, Kinderfreundlich, Garage, Neubau",Nach Vereinbarung,Einfamilienhaus,4.5,,190,700,,2024,,1,
haus,waadt?map=false&pf=1250000&pt=1500000,"Route du Village 8, ",1113 Saint-Saphorin-sur-Morges, 1944720.– ,Neubau,Nach Vereinbarung,Reihenfamilienhaus,4.5,2,170,,,2024,,,
haus,waadt?map=false&pf=1250000&pt=1500000,,1044 Fey, 1905300.– ,"Kinderfreundlich, Parkplatz, Mittelhaus",Nach Vereinbarung,Einfamilienhaus,6,,,1208,3087,1768,2009,2,
haus,waadt?map=false&pf=1250000&pt=1500000,,1820 Montreux, 1839600.– ,,Nach Vereinbarung,Einfamilienhaus,4.5,,200,,,1823,2014,,
haus,waadt?map=false&pf=1250000&pt=1500000,,1422 Grandson, 1813320.– ,"Balkon / Terrasse, Aussicht",Nach Vereinbarung,Einfamilienhaus,5,,290,445,831,1918,2021,,
haus,waadt?map=false&pf=1250000&pt=1500000,,1807 Blonay, 1833030.– ,"Aussicht, Parkplatz, Garage",Nach Vereinbarung,Doppeleinfamilienhaus,3.5,,170,733,764,1989,2017,,
haus,waadt?map=false&pf=1250000&pt=1500000,"Le Rocher 19, ",1348 Le Brassus, 1787040.– ,"Balkon / Terrasse, Cheminée, Aussicht, Kinderfreundlich, Parkplatz, Garage",Nach Vereinbarung,Mehrfamilienhaus,6,2,,1254,,1958,2023,,
haus,waadt?map=false&pf=1250000&pt=1500000,,1077 Servion, 1781780.– ,"Parkplatz, Garage, Neubau",Sofort,Villa,4.5,,190,672,,2023,,,
haus,waadt?map=false&pf=1250000&pt=1500000,,1807 Blonay, 1708200.– ,"Balkon / Terrasse, Cheminée, Aussicht, Kinderfreundlich, Garage",Sofort,Reihenfamilienhaus,3,,150,739,764,1975,,,
