type_search,street,price,object_type,living_area,construction_category,PLZ_only,Location,canton,BFS-Nr.,Region type,Haustiere erlaubt,Balkon,Terrasse,Kabel-TV,Rollstuhlgängig,Kinderfreundlich,Garage,Lift,Neubau,Keller,Reduit,Geschirrspüler,Steamer,Spielplatz,Eckhaus,Parkplatz,Aussicht,Minergie Bauweise,Minergie zertifiziert,Mittelhaus,Ruhige Lage,Waschmaschine,Rauchen erlaubt,Stromanschluss,Wasseranschluss,Abwasseranschluss,Cheminée,Altbau,Estrich,Swimmingpool,Bauland erschlossen,Mit Gartenhaus,Im Baurecht,Hochparterre,Gasanschluss,Tumbler,In Wohngemeinschaft,Hebebühne,Gedeckt,Anfahrrampe LKW,full_address,lat,long
immobilien,Zollhausstrasse 1,809907.6923,Wohnung,108.3333333,New Construction,8524,Uesslingen,Thurgau,4616,5: Mehrfach orientierte Gemeinde,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zollhausstrasse 1 8524,,
immobilien,Zollhausstrasse 1,474092.3077,Wohnung,56.92307692,New Construction,8524,Uesslingen,Thurgau,4616,5: Mehrfach orientierte Gemeinde,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zollhausstrasse 1 8524,,
immobilien,Romanshornerstrasse 1,631130.7692,Attikawohnung,76.92307692,New Construction,8580,Amriswil,Thurgau,4461,1: Agglomerationskerngemeinde (Kernstadt),1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Romanshornerstrasse 1 8580,,
immobilien,Aachstrasse 2,1076584.615,Wohnung,133.3333333,New Construction,9326,Horn,Thurgau,4421,2: Agglomerationskerngemeinde (Hauptkern),1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aachstrasse 2 9326,47.49251690997326,9.464611197598492
immobilien,Im Dorf 18,879046.1538,Wohnung,86.15384615,New Construction,8547,Gachnang,Thurgau,4571,5: Mehrfach orientierte Gemeinde,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Im Dorf 18 8547,47.53780473571686,8.851480089158942
immobilien,Im Dorf 18,879046.1538,Wohnung,86.15384615,New Construction,8547,Gachnang,Thurgau,4571,5: Mehrfach orientierte Gemeinde,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Im Dorf 18 8547,47.537714650683725,8.851490976658667
immobilien,Dorfstrasse 14,686446.1538,Maisonette / Duplex,108.3333333,New Construction,8536,Hüttwilen,Thurgau,4821,5: Mehrfach orientierte Gemeinde,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dorfstrasse 14 8536,47.60877389924824,8.872191376046777
immobilien,Dorfstrasse 14,686446.1538,Maisonette / Duplex,108.3333333,New Construction,8536,Hüttwilen,Thurgau,4821,5: Mehrfach orientierte Gemeinde,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dorfstrasse 14 8536,47.60872076867427,8.872123434082324
immobilien,Winkelstrasse 17a,1209923.077,Doppeleinfamilienhaus,141.6666667,New Construction,9553,Bettwiesen,Thurgau,4716,5: Mehrfach orientierte Gemeinde,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winkelstrasse 17a 9553,,
immobilien,Im Dorf 18,1130907.692,Maisonette / Duplex,191.6666667,New Construction,8547,Gachnang,Thurgau,4571,5: Mehrfach orientierte Gemeinde,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Im Dorf 18 8547,47.53780473571686,8.851480089158942
immobilien,Im Dorf 18,1130907.692,Maisonette / Duplex,191.6666667,New Construction,8547,Gachnang,Thurgau,4571,5: Mehrfach orientierte Gemeinde,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Im Dorf 18 8547,47.537714650683725,8.851490976658667
immobilien,Winkelstrasse 17b,1180292.308,Doppeleinfamilienhaus,141.6666667,New Construction,9553,Bettwiesen,Thurgau,4716,5: Mehrfach orientierte Gemeinde,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winkelstrasse 17b 9553,,
immobilien,Zollhausstrasse 1,1027200.0,Maisonette / Duplex,200.0,New Construction,8524,Uesslingen,Thurgau,4616,5: Mehrfach orientierte Gemeinde,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zollhausstrasse 1 8524,,
immobilien,Bitzistrasse 6,1234615.385,Einfamilienhaus,150.0,New Construction,8585,Langrickenbach,Thurgau,4681,7: Ländliche Gemeinde ohne städtischen Charakter,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bitzistrasse 6 8585,47.5924001097096,9.248634594924946
immobilien,Aspenstrasse 3a,2321076.923,Einfamilienhaus,266.6666667,New Construction,8587,Oberaach,Thurgau,4461,1: Agglomerationskerngemeinde (Kernstadt),0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Aspenstrasse 3a 8587,47.559731436084654,9.267230332543512
immobilien,Brückenstrasse 5c,607430.7692,Wohnung,81.53846154,Modern Buildings,8280,Kreuzlingen,Thurgau,4671,1: Agglomerationskerngemeinde (Kernstadt),0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brückenstrasse 5c 8280,47.65390787251484,9.171811470441398
immobilien,Kirchbergstrasse 4c,809907.6923,Maisonette / Duplex,125.0,New Construction,8512,Thundorf,Thurgau,4611,5: Mehrfach orientierte Gemeinde,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kirchbergstrasse 4c 8512,47.54643130958907,8.9642531161042
immobilien,Zollhausstrasse 1,780276.9231,Wohnung,108.3333333,New Construction,8524,Uesslingen,Thurgau,4616,5: Mehrfach orientierte Gemeinde,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zollhausstrasse 1 8524,,
immobilien,Alber 3C,3703846.154,Einfamilienhaus,341.6666667,New Construction,9514,Wuppenau,Thurgau,4791,5: Mehrfach orientierte Gemeinde,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Alber 3C 9514,,
immobilien,Kapellstrasse 1,1076584.615,Doppeleinfamilienhaus,183.3333333,New Construction,9542,Münchwilen TG,Thurgau,4746,2: Agglomerationskerngemeinde (Hauptkern),0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kapellstrasse 1 9542,,
immobilien,Im Dorf 18,1027200.0,Maisonette / Duplex,141.6666667,New Construction,8547,Gachnang,Thurgau,4571,5: Mehrfach orientierte Gemeinde,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Im Dorf 18 8547,47.53780473571686,8.851480089158942
immobilien,Im Dorf 18,1027200.0,Maisonette / Duplex,141.6666667,New Construction,8547,Gachnang,Thurgau,4571,5: Mehrfach orientierte Gemeinde,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Im Dorf 18 8547,47.537714650683725,8.851490976658667
immobilien,Langhaldenstrasse 1,3244569.231,Wohnung,258.3333333,New Construction,8280,Kreuzlingen,Thurgau,4671,1: Agglomerationskerngemeinde (Kernstadt),0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Langhaldenstrasse 1 8280,,
immobilien,Im Buchfeld 1,1234615.385,Attikawohnung,133.3333333,New Construction,8500,Frauenfeld,Thurgau,4566,1: Agglomerationskerngemeinde (Kernstadt),1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Im Buchfeld 1 8500,47.56828067954489,8.858817004296034
immobilien,Weiernstrasse 14,943246.1538,Dachwohnung,100.0,New Construction,8355,Aadorf,Thurgau,4551,5: Mehrfach orientierte Gemeinde,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weiernstrasse 14 8355,47.496163777090686,8.898023820696968
immobilien,Salbeistrasse 6,1866738.462,Einfamilienhaus,225.0,Modern Buildings,8570,Weinfelden,Thurgau,4946,6 Kerngemeinde ausserhalb Agglomerationen,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Salbeistrasse 6 8570,47.55964495272483,9.1128503974723
immobilien,Obertor 4,1175353.846,Mehrfamilienhaus,275.0,Historic Houses,8253,Diessenhofen,Thurgau,4545,7: Ländliche Gemeinde ohne städtischen Charakter,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Obertor 4 8253,47.689114841330266,8.752103244893938
immobilien,Romanshornerstrasse 90,543230.7692,Wohnung,66.15384615,Old Buildings,8280,Kreuzlingen,Thurgau,4671,1: Agglomerationskerngemeinde (Kernstadt),0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Romanshornerstrasse 90 8280,47.63924380536429,9.1958223506601
immobilien,Zielackerstrasse 28,5531076.923,Mehrfamilienhaus,1083.333333,Old Buildings,8500,Frauenfeld,Thurgau,4566,1: Agglomerationskerngemeinde (Kernstadt),0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zielackerstrasse 28 8500,47.56207051060287,8.90887224367442
immobilien,Leuestrasse 1,1382769.231,Maisonette / Duplex,233.3333333,New Construction,8570,Weinfelden,Thurgau,4946,6 Kerngemeinde ausserhalb Agglomerationen,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Leuestrasse 1 8570,47.56638923764831,9.124812740261245
immobilien,Trön 9,488907.6923,Attikawohnung,133.3333333,Modern Buildings,9225,St. Pelagiberg,Thurgau,4486,7: Ländliche Gemeinde ohne städtischen Charakter,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Trön 9 9225,47.487098380343774,9.302027068820095
immobilien,Frauenfelderstrasse 68,1084484.615,Einfamilienhaus,133.3333333,Old Buildings,8266,Steckborn,Thurgau,4864,7: Ländliche Gemeinde ohne städtischen Charakter,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Frauenfelderstrasse 68 8266,47.65948919824974,8.9869333730143
immobilien,Holderenstrasse 2,1521046.154,Einfamilienhaus,191.6666667,Modern Buildings,8572,Berg TG,Thurgau,4891,7: Ländliche Gemeinde ohne städtischen Charakter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Holderenstrasse 2 8572,47.577393085927405,9.169831222693194
immobilien,Sonnhalde 1b,1027200.0,Reihenfamilienhaus,166.6666667,New Construction,8547,Gachnang,Thurgau,4571,5: Mehrfach orientierte Gemeinde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sonnhalde 1b 8547,47.54234702966868,8.849289395157987
immobilien,Fabrikweg 6,780276.9231,Wohnung,108.3333333,New Construction,8370,Sirnach,Thurgau,4761,2: Agglomerationskerngemeinde (Hauptkern),0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fabrikweg 6 8370,47.46295298528401,8.991254469806336
immobilien,Buchenstrasse 11,1135846.154,Einfamilienhaus,175.0,New Construction,8572,Berg TG,Thurgau,4891,7: Ländliche Gemeinde ohne städtischen Charakter,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Buchenstrasse 11 8572,47.58036179979931,9.174036264431384
immobilien,Gartenstrasse 6b,1170415.385,Wohnung,166.6666667,Modern Buildings,8280,Kreuzlingen,Thurgau,4671,1: Agglomerationskerngemeinde (Kernstadt),0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gartenstrasse 6b 8280,,
immobilien,Untermattstrasse 3,864230.7692,Wohnung,133.3333333,Modern Buildings,8370,Sirnach,Thurgau,4761,2: Agglomerationskerngemeinde (Hauptkern),0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Untermattstrasse 3 8370,47.46586796476921,9.001249181987978
immobilien,Dorfstrasse 2,1926000.0,Mehrfamilienhaus,483.3333333,Old Buildings,8596,Scherzingen,Thurgau,4691,7: Ländliche Gemeinde ohne städtischen Charakter,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dorfstrasse 2 8596,47.63036774024725,9.22626927157175
immobilien,Weierwis 4,686446.1538,Maisonette / Duplex,166.6666667,Modern Buildings,9213,Hauptwil,Thurgau,4486,7: Ländliche Gemeinde ohne städtischen Charakter,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weierwis 4 9213,47.48406208675671,9.257647019227402
immobilien,Kleestrasse 40e,1076584.615,Einfamilienhaus,150.0,Modern Buildings,8280,Kreuzlingen,Thurgau,4671,1: Agglomerationskerngemeinde (Kernstadt),0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Kleestrasse 40e 8280,47.63738681386341,9.185951677934568
immobilien,Bahnhofstrasse 20c,1728461.538,Wohnung,258.3333333,Modern Buildings,8272,Ermatingen,Thurgau,4646,7: Ländliche Gemeinde ohne städtischen Charakter,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bahnhofstrasse 20c 8272,47.66856615652208,9.088126711122062
immobilien,Im Wygärtli 6,1728461.538,Einfamilienhaus,316.6666667,Modern Buildings,8560,Märstetten,Thurgau,4941,7: Ländliche Gemeinde ohne städtischen Charakter,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Im Wygärtli 6 8560,47.58873233184855,9.072188545911624
immobilien,Hauptstrasse 25,967938.4615,Einfamilienhaus,108.3333333,Old Buildings,8272,Ermatingen,Thurgau,4646,7: Ländliche Gemeinde ohne städtischen Charakter,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hauptstrasse 25 8272,47.670750007534814,9.071081713915897
immobilien,Weinfelderstrasse 89,785215.3846,Maisonette / Duplex,141.6666667,Modern Buildings,8580,Amriswil,Thurgau,4461,1: Agglomerationskerngemeinde (Kernstadt),0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weinfelderstrasse 89 8580,47.54475874580475,9.281051031410888
immobilien,Hauptstrasse 14e,834600.0,Einfamilienhaus,133.3333333,New Construction,9517,Mettlen,Thurgau,4921,7: Ländliche Gemeinde ohne städtischen Charakter,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hauptstrasse 14e 9517,47.53173131181735,9.121520963593298
immobilien,Wigoltingerstrasse 14,785215.3846,Wohnung,141.6666667,Modern Buildings,8555,Müllheim Dorf,Thurgau,4831,5: Mehrfach orientierte Gemeinde,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wigoltingerstrasse 14 8555,47.5988828906452,9.00609759821135
immobilien,Oberwilerstrasse 5 b,848423.0769,Wohnung,200.0,Old Buildings,8500,Gerlikon,Thurgau,4566,1: Agglomerationskerngemeinde (Kernstadt),0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oberwilerstrasse 5 b 8500,,
immobilien,Weiherholzstrasse 12,958061.5385,Einfamilienhaus,208.3333333,Old Buildings,8587,Oberaach,Thurgau,4461,1: Agglomerationskerngemeinde (Kernstadt),0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Weiherholzstrasse 12 8587,47.554116007278445,9.271900692076049
immobilien,Schupfenzelgstrasse 6,646938.4615,Wohnung,133.3333333,Modern Buildings,8253,Diessenhofen,Thurgau,4545,7: Ländliche Gemeinde ohne städtischen Charakter,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Schupfenzelgstrasse 6 8253,47.684793576371696,8.758003424454413
immobilien,Hauptstrasse 23b,977815.3846,Wohnung,116.6666667,New Construction,8274,Tägerwilen,Thurgau,4696,5: Mehrfach orientierte Gemeinde,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hauptstrasse 23b 8274,47.65894028063608,9.125747146525564
immobilien,Hauptstrasse 23a,1560553.846,Attikawohnung,183.3333333,New Construction,8274,Tägerwilen,Thurgau,4696,5: Mehrfach orientierte Gemeinde,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hauptstrasse 23a 8274,47.65869026553584,9.12561935487768
immobilien,Oberwilerstrasse 5a,689407.6923,Wohnung,100.0,Modern Buildings,8500,Gerlikon,Thurgau,4566,1: Agglomerationskerngemeinde (Kernstadt),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oberwilerstrasse 5a 8500,47.5374910529569,8.876245234653096
immobilien,Oberstrasse 69,1624753.846,Einfamilienhaus,191.6666667,New Construction,8274,Tägerwilen,Thurgau,4696,5: Mehrfach orientierte Gemeinde,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Oberstrasse 69 8274,47.65200254472022,9.146813766858935
immobilien,Rebhaldenstrasse 26,1274123.077,Wohnung,150.0,Modern Buildings,8596,Scherzingen,Thurgau,4691,7: Ländliche Gemeinde ohne städtischen Charakter,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rebhaldenstrasse 26 8596,47.63349756839609,9.222808083792446
immobilien,Im Dorf 7,740769.2308,Einfamilienhaus,158.3333333,Historic Houses,8547,Gachnang,Thurgau,4571,5: Mehrfach orientierte Gemeinde,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Im Dorf 7 8547,47.53881859878364,8.85169302563293
immobilien,Quellenstrasse 15,2271692.308,Einfamilienhaus,291.6666667,Modern Buildings,9214,Kradolf-Schönenberg,Thurgau,4501,7: Ländliche Gemeinde ohne städtischen Charakter,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Quellenstrasse 15 9214,47.52142086938344,9.208486255586594
immobilien,Rosengartenstrasse 9,1056830.769,Doppeleinfamilienhaus,158.3333333,New Construction,9214,Kradolf-Schönenberg,Thurgau,4501,7: Ländliche Gemeinde ohne städtischen Charakter,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rosengartenstrasse 9 9214,47.52726740379712,9.202651014349623
immobilien,Feldeggstrasse 17,543230.7692,Wohnung,75.38461538,Modern Buildings,8590,Romanshorn,Thurgau,4436,1: Agglomerationskerngemeinde (Kernstadt),0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Feldeggstrasse 17 8590,47.568160844451455,9.367122567659242
immobilien,Weiherweg 20a,730892.3077,Einfamilienhaus,150.0,Modern Buildings,9548,Matzingen TG,Thurgau,4606,5: Mehrfach orientierte Gemeinde,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weiherweg 20a 9548,47.51747211380724,8.932031034859062
immobilien,Dorfstrasse 9,492853.8462,Doppeleinfamilienhaus,158.3333333,Historic Houses,8560,Märstetten,Thurgau,4941,7: Ländliche Gemeinde ohne städtischen Charakter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dorfstrasse 9 8560,47.591842746154185,9.067217896927607
immobilien,Hauptstrasse 18 / Kirchweg 1,1970446.154,Mehrfamilienhaus,366.6666667,Historic Houses,8355,Aadorf,Thurgau,4551,5: Mehrfach orientierte Gemeinde,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hauptstrasse 18 / Kirchweg 1 8355,,
immobilien,Hauptstrasse 53,1233623.077,Mehrfamilienhaus,266.6666667,Old Buildings,9506,Lommis,Thurgau,4741,5: Mehrfach orientierte Gemeinde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hauptstrasse 53 9506,47.51749049706427,8.995516948256716
immobilien,Im Löffelchratte 8,879046.1538,Wohnung,133.3333333,Modern Buildings,9320,Stachen,Thurgau,4431,2: Agglomerationskerngemeinde (Hauptkern),0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Im Löffelchratte 8 9320,47.506766737215145,9.40786081881965
immobilien,Hintere Schlossbergstrasse 4,1130907.692,Einfamilienhaus,200.0,Old Buildings,8590,Romanshorn,Thurgau,4436,1: Agglomerationskerngemeinde (Kernstadt),1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hintere Schlossbergstrasse 4 8590,47.570167393763455,9.377883350968384
immobilien,Tanneggstrasse 5,622246.1538,Wohnung,81.53846154,Old Buildings,8280,Kreuzlingen,Thurgau,4671,1: Agglomerationskerngemeinde (Kernstadt),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tanneggstrasse 5 8280,47.6413472627115,9.19295045302562
immobilien,Thurstrasse 35,1076584.615,Einfamilienhaus,141.6666667,Old Buildings,8500,Frauenfeld,Thurgau,4566,1: Agglomerationskerngemeinde (Kernstadt),0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thurstrasse 35 8500,47.56466640577841,8.89133449950818
immobilien,Bienenstrasse 32,1619815.385,Einfamilienhaus,191.6666667,Modern Buildings,8570,Weinfelden,Thurgau,4946,6 Kerngemeinde ausserhalb Agglomerationen,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Bienenstrasse 32 8570,47.57387479397082,9.105456193329806
immobilien,Obholzstrasse 29,1629692.308,Einfamilienhaus,200.0,Modern Buildings,8500,Frauenfeld,Thurgau,4566,1: Agglomerationskerngemeinde (Kernstadt),0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Obholzstrasse 29 8500,47.5470077734732,8.917011396325895
immobilien,Talstrasse 11,977815.3846,Einfamilienhaus,175.0,Historic Houses,8266,Steckborn,Thurgau,4864,7: Ländliche Gemeinde ohne städtischen Charakter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Talstrasse 11 8266,47.664392329205285,8.9882217809464
